Speaker_1,Speaker_2,Personality,Utterance_1,Utterance_2,Utterance_3,Emotion_1,Emotion_2,Emotion_3,Sentiment_1,Sentiment_2,Sentiment_3
Ross,Phoebe,"[0.722, 0.489, 0.6, 0.533, 0.356]",Yeah?,"Yeah, umm that s Whitney , Kyle s ex-wife out there, now do you think that you can y know divert her so that we can slip out?",What?! No!,neutral,neutral,surprise,neutral,neutral,positive
Ross,Phoebe,"[0.722, 0.489, 0.6, 0.533, 0.356]",What?! No!,Well okay but I have two tickets to the ballroom dance finals.,"Look, I don t think so Pheebs.  All right, I ll do it. But just because you re a friend.",surprise,neutral,neutral,positive,neutral,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",I'll take sports.,Mine!,"All right. Uhh, international.",neutral,neutral,neutral,neutral,neutral,neutral
Ross,Phoebe,"[0.722, 0.489, 0.6, 0.533, 0.356]","Okay, look, I-I know what you guys are going to say",You two will have very hairy children.,"Okay, I didn't know you would say that.",neutral,disgust,surprise,neutral,negative,positive
Ross,Monica,"[0.722, 0.489, 0.6, 0.533, 0.356]",What kind of father do you think I am?,"All right, sorry.",I gotta go make a fake Ben.,anger,neutral,neutral,negative,neutral,neutral
Ross,Phoebe,"[0.722, 0.489, 0.6, 0.533, 0.356]",Mine stole my newspaper! It s like a,Sure!,"Yeah, ever since you uh, told me that story about that bike I-I couldn t stop thinking about it.",anger,neutral,neutral,negative,neutral,neutral
Ross,Phoebe,"[0.722, 0.489, 0.6, 0.533, 0.356]","I mean, everyone should have a-a",Oh my God Ross!!,You like it?,neutral,surprise,joy,neutral,positive,positive
Ross,Phoebe,"[0.722, 0.489, 0.6, 0.533, 0.356]",You like it?,I,Yeah?,joy,neutral,neutral,positive,neutral,neutral
Ross,Ben,"[0.722, 0.489, 0.6, 0.533, 0.356]","and the miracle was that that little bit of oil that should ve just lasted just one day, burned for",Eight whole days.,"That s right, and that s why we celebrate Hanukkah today. The end.",neutral,neutral,joy,neutral,neutral,positive
Ross,Ben,"[0.722, 0.489, 0.6, 0.533, 0.356]","That s right, and that s why we celebrate Hanukkah today. The end.",Awesome!,Yeah?,joy,joy,surprise,positive,positive,positive
Ross,Chandler,"[0.722, 0.489, 0.6, 0.533, 0.356]",Yeah?,My favorite part was when,The Armadillo was actually not so,surprise,neutral,neutral,positive,neutral,neutral
Ross,Julie,"[0.722, 0.489, 0.6, 0.533, 0.356]","Oh, hey, hey, I got that.","Oh, thanks, sweetie.",No problem. I cannot wait for you to meet my friends.,neutral,joy,joy,neutral,positive,positive
Ross,Phoebe,"[0.722, 0.489, 0.6, 0.533, 0.356]",Thank you.,Thanks.,Kinda... spooky without any lights.,neutral,neutral,fear,neutral,neutral,negative
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",Kinda... spooky without any lights.,Bwah-hah-hah!,"OK, guys, guys? I have the definitive one. Mwwwooooo-hah-hah...",fear,joy,joy,negative,positive,positive
Ross,Charlie,"[0.722, 0.489, 0.6, 0.533, 0.356]","I mean... uh, did you know you were  mouthing the words along with me?",I was,"No, it's ok! Made me feel like a rock star!",neutral,surprise,joy,neutral,positive,positive
Ross,Charlie,"[0.722, 0.489, 0.6, 0.533, 0.356]","No, it's ok! Made me feel like a rock star!",Oh my God!  I'm your,I'd better not found you naked in my hotel room!,joy,surprise,joy,positive,positive,positive
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]","Oh, now, don't listen to him, Pheebs, I think it's endearing.","Oh,  ""you do, do you""?","You know, there's nothing wrong with speaking correctly.",neutral,anger,neutral,neutral,negative,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",Hey. Who s that?,New people.,What happened to the Disgustingtons?,neutral,neutral,neutral,neutral,neutral,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]","And-and another one had never been to a party before, so","So uh, hey, that uh, that wedding ring, huh? Man, that s nice!","Yeah, right!",surprise,joy,joy,positive,positive,positive
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]","Yeah, right!","I was uh, I was thinking I might want to pick one of those babies up for myself, I might want to get one of those","That ring? When my grandmother first came to this country, that ring and the clothes on her back were all she had with her.",joy,neutral,surprise,positive,neutral,positive
Ross,Chandler,"[0.722, 0.489, 0.6, 0.533, 0.356]","That ring? When my grandmother first came to this country, that ring and the clothes on her back were all she had with her.","So you might say, the ring is irreplaceable?","Oh absolutely! It has been in my family for generations, and every bride who has worn it has had a long and happy life.",surprise,surprise,joy,positive,positive,positive
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",Well obviously only one of us can keep dating her.,"Obviously! So, how do we decide?","Well now let s-let s look at this objectively, I think I should date her",neutral,neutral,neutral,neutral,neutral,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]","Well now let s-let s look at this objectively, I think I should date her",Uh-huh. Uh-huh.,"That s interesting, but check this out. I date her",neutral,neutral,joy,neutral,neutral,positive
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]","That s interesting, but check this out. I date her",Yeah-yeah I like that but just to go in another direction,"Okay, okay. This can go on for a while.",joy,neutral,neutral,positive,neutral,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]","Okay, okay. This can go on for a while.",Yeah well we should order some food then.,"No Joey! Look why don t, why don t we just let her decide? Okay? Hey-hey, we ll",neutral,neutral,neutral,neutral,neutral,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]","No Joey! Look why don t, why don t we just let her decide? Okay? Hey-hey, we ll",That sounds fair.,Maybe I ll take her to that new French restaurant down the street,neutral,neutral,neutral,neutral,neutral,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]","Well sorry, that s what I do on dates.","All right, well I guess I ll just have to do what I do on dates.",So let s decide on the spending limit,neutral,neutral,neutral,neutral,neutral,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",So let s decide on the spending limit,"Yeah. Uh,  a slice  six dollars?",I was thinking more like a hundred.,neutral,neutral,neutral,neutral,neutral,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]","Uh actually, I sent the flowers before the actual date. So technically,",Oh-oh! So that s the way it s gonna be huh? Yeah I can break the rules too y know!,Oh yeah? What are you gonna do?,anger,anger,anger,negative,negative,negative
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",Oh yeah? What are you gonna do?,I don t know.,Why am I not surprised?,anger,neutral,disgust,negative,neutral,negative
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",Why am I not surprised?,Y know what Ross? I m not gonna let you get away with this!,I don t think you have much choice.,disgust,anger,neutral,negative,negative,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",I don t think you have much choice.,Well we ll see!,Bye-bye!,neutral,anger,neutral,neutral,negative,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",Bye-bye!,Yeah bye-bye!  Hey! So just a light layer?,Yes. Yes. Just here  and there .,neutral,neutral,neutral,neutral,neutral,neutral
Ross,Mr. Geller,"[0.722, 0.489, 0.6, 0.533, 0.356]",Dad?,I m here!,Hey!,neutral,neutral,surprise,neutral,neutral,positive
Ross,Mr. Geller,"[0.722, 0.489, 0.6, 0.533, 0.356]",Hey!,"Hi. God, it seems like just yesterday you guys used to come out to watch me work.","Dad, we-we can t believe you re selling the house.",surprise,joy,sadness,positive,positive,negative
Ross,Mr. Geller,"[0.722, 0.489, 0.6, 0.533, 0.356]","Dad, we-we can t believe you re selling the house.","Well, it s time for a new family to start their memories here and hopefully their check will clear before they find the crack in the foundation and the asbestos in the ceiling.",Let s grab our stuff and get the hell out of here.,sadness,neutral,neutral,negative,neutral,neutral
Ross,Phoebe,"[0.722, 0.489, 0.6, 0.533, 0.356]","Ok, got the vent open.","Hi, I'm Ben. I'm hospital worker Ben. It's Ben... to the rescue!","Ben, you ready?",neutral,joy,neutral,neutral,positive,neutral
Ross,Monica,"[0.722, 0.489, 0.6, 0.533, 0.356]",Hey! What's she doing back here?,"Relax, Ross. She's not made of ice cream!","Hey look, Phoebe. I, uh, I laid out the states geographically...",surprise,neutral,neutral,positive,neutral,neutral
Ross,Chandler,"[0.722, 0.489, 0.6, 0.533, 0.356]","Well, Chandler and I are in a bar","Did you not hear me say, ""Du-ude?!""","And this girl is making eyes at Chandler, okay?",neutral,anger,neutral,neutral,negative,neutral
Ross,Chandler,"[0.722, 0.489, 0.6, 0.533, 0.356]","Oh Mon, I laughed so hard","Ho-ho, so hard we had to throw out your underwear again?","Whatever dude, you kissed a guy.",joy,anger,neutral,positive,negative,neutral
Ross,Phoebe,"[0.722, 0.489, 0.6, 0.533, 0.356]",Hey!,Hey! Why are you all red and sweaty?,I just Bamboozled Chandler!  Which is not uh sexual thing. That was a quick shower.,joy,surprise,neutral,positive,positive,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]","Well, not playing raquetball!",He forgot to leave his grip size!,He didn't get the goggles!,surprise,surprise,surprise,positive,positive,positive
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",Do they wait for me to do this?,So are you gonna tell him?,Why would I tell him?,neutral,neutral,neutral,neutral,neutral,neutral
Ross,Elizabeth,"[0.722, 0.489, 0.6, 0.533, 0.356]",I can t believe we have to stop seeing each other.,For what it s worth I did appreciate you standing up for me. It felt really nice. It kinda made me like you even more.,"I know, I know I really like you too. But we-we can t date. It s against the rules. It s forbidden.",sadness,joy,neutral,negative,positive,neutral
Ross,Elizabeth,"[0.722, 0.489, 0.6, 0.533, 0.356]","I know, I know I really like you too. But we-we can t date. It s against the rules. It s forbidden.",Wow!,What?,neutral,surprise,surprise,neutral,positive,positive
Ross,Elizabeth,"[0.722, 0.489, 0.6, 0.533, 0.356]",What?,"Just hearing you describe it as forbidden, it s really hot.",Really?,surprise,joy,surprise,positive,positive,positive
Ross,Elizabeth,"[0.722, 0.489, 0.6, 0.533, 0.356]",Really?,Yeah.,"Well I-I-I don t care how hot it is it s-it s uh, it s wrong.",surprise,neutral,joy,positive,neutral,positive
Ross,Elizabeth,"[0.722, 0.489, 0.6, 0.533, 0.356]","Well I-I-I don t care how hot it is it s-it s uh, it s wrong.",Stop it!,No! No! It s wrong! It s-it s-it s naughty. It s taboo.,joy,joy,joy,positive,positive,positive
Ross,Elizabeth,"[0.722, 0.489, 0.6, 0.533, 0.356]",No! No! It s wrong! It s-it s-it s naughty. It s taboo.,Shut the book!,Let s also get a hot plate!,joy,joy,joy,positive,positive,positive
Ross,Phoebe,"[0.722, 0.489, 0.6, 0.533, 0.356]","Okay, okay, what's going on?","Okay, they're just talking...","Yeah, well, does he look upset? Does he look like he was just told to shove anything?",neutral,neutral,neutral,neutral,neutral,neutral
Ross,Kristin,"[0.722, 0.489, 0.6, 0.533, 0.356]","Cause she's, she's alone now, and pregnant, and, and sad.",I guess.,Are you sure? Great. Carol? Wanna come over and join us?,sadness,neutral,neutral,negative,neutral,neutral
Ross,Carol,"[0.722, 0.489, 0.6, 0.533, 0.356]",Are you sure? Great. Carol? Wanna come over and join us?,"Oh, no no no. I'm fine. I'm fine.",Come on.,neutral,neutral,neutral,neutral,neutral,neutral
Ross,Chandler,"[0.722, 0.489, 0.6, 0.533, 0.356]","What can I do? One person wants to break-up, you break-up.","Hey, no way! Come on, this is you guys, call her and work it out.","Oh come on, we just had this huge fight, all right, don t I have to wait a while?",sadness,sadness,sadness,negative,negative,negative
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]","Now, do you have any idea what you just said?","No, no, my mouth    says the words, my brain is thinking monster trucks!","Ok now, remember, when you get to the museum, Monet is not spelt    M-O-N-A-Y.",neutral,neutral,neutral,neutral,neutral,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",I wrote that out phonetically for you.,Phonetically?,"Yeah, yeah that means... you know? We just... we don't have time    for this.",neutral,neutral,neutral,neutral,neutral,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]","Ok, but you know what? I gotta say, I'm really impressed that    you were able to memorize all this so quickly!","Ah! I'm an actor! I can memorize anything! Last week on ""Days""    I had to say ""Frontal temporal zygomatic craniotomy"".",Wow. What does,surprise,joy,surprise,positive,positive,positive
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",Ok! So let's move on to the Renaissance?,"Ok, Caravaggio uses chiaroscuro here to highlight the anguish    of the central figure. Touch it, it's really bumpy! .","Nah ah! Nah ah!  No no no! No ad-libbing    and dude, you can't",neutral,neutral,anger,neutral,neutral,negative
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]","Nah ah! Nah ah!  No no no! No ad-libbing    and dude, you can't",Come on! you...,No!,anger,neutral,anger,negative,neutral,negative
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",Oh.  Oh-oh.,Hey!  What happened to you? Why didn t you come up?,Done!,neutral,surprise,joy,neutral,positive,positive
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",Done!,You just finished?,"Well, I wanted to be thorough.",joy,surprise,neutral,positive,positive,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]","And so I wanted to read every word carefully, twice!","So umm, does it?",I m sorry.,joy,neutral,sadness,positive,neutral,negative
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",I m sorry.,Does it?,"Does it? Does it? Yeah, I wanted to give that whole  Does it?  part just another glance.",sadness,fear,neutral,negative,negative,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]","No, Rach, no. I don t, I don t, I don t",Are you sure?,"Oh, sure! I m sure.",neutral,joy,joy,neutral,positive,positive
Ross,Russell,"[0.722, 0.489, 0.6, 0.533, 0.356]",Yes.,So that s your second marriage in two years.,"Yes, second in two years. Third overall.",neutral,neutral,neutral,neutral,neutral,neutral
Ross,Russell,"[0.722, 0.489, 0.6, 0.533, 0.356]","Basically, Rachel and I were in Vegas and we got drunk","I m sorry, is this the same Rachel who s name you said at the altar in the second marriage?","Yes-yes-yes! But, I-I do",neutral,surprise,neutral,neutral,positive,neutral
Ross,Russell,"[0.722, 0.489, 0.6, 0.533, 0.356]","Yes-yes-yes! But, I-I do","Oh, that s better then.",This was just a drunken mistake and I need to get it annulled.,neutral,neutral,neutral,neutral,neutral,neutral
Ross,Russell,"[0.722, 0.489, 0.6, 0.533, 0.356]",This was just a drunken mistake and I need to get it annulled.,I see. Have you considered therapy?,I think just the,neutral,neutral,neutral,neutral,neutral,neutral
Ross,Russell,"[0.722, 0.489, 0.6, 0.533, 0.356]",I think just the,There are a couple of forms to fill out.,Easy.,neutral,neutral,neutral,neutral,neutral,neutral
Ross,Russell,"[0.722, 0.489, 0.6, 0.533, 0.356]",Easy.,"And we ll need to have witnesses who can testify that you were not of uh, sound mind.",No problem.,neutral,neutral,neutral,neutral,neutral,neutral
Ross,Russell,"[0.722, 0.489, 0.6, 0.533, 0.356]",No problem.,And we ll need you and Rachel to testify before a judge.,Ooh!,neutral,neutral,surprise,neutral,neutral,positive
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]","And I do, I have to make",Ohh! Lucky me! Oh my God! That,You have no idea what a nightmare this has been. This is so hard.,sadness,surprise,sadness,negative,positive,negative
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",You have no idea what a nightmare this has been. This is so hard.,"Oh yeah, really? Is it Ross? Yeah? Okay, well let me make this a just a little bit easier for you.",What are you doing?,sadness,anger,surprise,negative,negative,positive
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",What are you doing?,Storming out!,"Rachel, this is your apartment.",surprise,anger,neutral,positive,negative,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",Why don't we just put 'poor little Tooty' out in the hall?,During a blackout? He'd get trampled!,Yeah?,disgust,sadness,neutral,negative,negative,neutral
Ross,Monica,"[0.722, 0.489, 0.6, 0.533, 0.356]",The guy who took Rachel to the prom? Why is he calling you?," Cause I ran into him at the bank, he is still soo cute.","Monica, you re so lucky! He s like the most popular guy in school!!",surprise,joy,joy,positive,positive,positive
Ross,Monica,"[0.722, 0.489, 0.6, 0.533, 0.356]","Monica, you re so lucky! He s like the most popular guy in school!!","I know!!   Chip? Hi! It s Monica.   Kay.   Kay.  Okay.  Okay, good-bye.  Oh my God, we just had",I was just leaving.,joy,joy,neutral,positive,positive,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",I was just leaving.,"Good!  Cause I ve got a product report to read, it s like eight pages, I hope I don t fall asleep.",Why? Did you write it?,neutral,neutral,neutral,neutral,neutral,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",Why? Did you write it?,"Wow! Look at that, Chip Matthews called. I wonder what he wants?","Well ah, actually...",neutral,surprise,neutral,neutral,positive,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]","Y'know, hey! You re the one who ended it, remember?","Yeah, because I was",You still love me?,anger,neutral,anger,negative,neutral,negative
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",You still love me?,Noo.,"What does this mean? What do you, I mean do you wanna, get back together?",anger,disgust,neutral,negative,negative,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]","What does this mean? What do you, I mean do you wanna, get back together?","Noo! Maybe! I, I don t know.",What?!,neutral,sadness,surprise,neutral,negative,positive
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",Hey!,Hey!,"Listen, I know you wanted to talk to me, but I have an idea that may make you want to stay married.  We register, and",neutral,neutral,neutral,neutral,neutral,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",I don t know if it s true.,Oh b-b-but it is!,"Oh, okay, y know what this is?",neutral,anger,neutral,neutral,negative,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]","Oh, okay, y know what this is?","Oh Ross, come on! This is not, this is not a marriage!! This is the world s worst hangover! Ross, listen, if","All right. All right, I ll do it.",neutral,anger,sadness,neutral,negative,negative
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",Well do you want some help?,Oh really? That d be great! You guys can be the contestants!,Awesome!,neutral,surprise,joy,neutral,positive,positive
Ross,The Librarian,"[0.722, 0.489, 0.6, 0.533, 0.356]","Excuse me. Hi, I m a professor here. Do you know the Paleontology section, fifth floor, stack 437?","Well, yes! Just give me five minutes, I just have to find someone to cover my shift.",No! No!! No! Can I speak to someone in charge please?!,neutral,joy,anger,neutral,positive,negative
Ross,The Head Librarian,"[0.722, 0.489, 0.6, 0.533, 0.356]",No! No!! No! Can I speak to someone in charge please?!,How can I help you?,"Hi, I was wondering if it is possible to increase security in the Paleontology section?",anger,neutral,anger,negative,neutral,negative
Ross,Phoebe,"[0.722, 0.489, 0.6, 0.533, 0.356]",Chandler s gonna ask Monica to marry him!,"Oh I know, I helped pick out the ring.",You told her before you told us?,joy,neutral,surprise,positive,neutral,positive
Ross,Cassie,"[0.722, 0.489, 0.6, 0.533, 0.356]","It s okay. Come, come on in.","Thanks for letting me stay here! I mean Monica s place was nice, but her fianc e sure stares a lot.",Oh.,neutral,joy,neutral,neutral,positive,neutral
Ross,Cassie,"[0.722, 0.489, 0.6, 0.533, 0.356]",Oh.,Oh my God! You do a great Chandler!,"Uh-huh. Yeah, I-I have a knack for impressions.",neutral,surprise,neutral,neutral,positive,neutral
Ross,Cassie,"[0.722, 0.489, 0.6, 0.533, 0.356]","Uh-huh. Yeah, I-I have a knack for impressions.","Well, maybe after we get reacquainted uh, you can do me.",Yeah No!!,neutral,joy,disgust,neutral,positive,negative
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]","Yeah, most of it it's a place","Ok, all right, so I'll take her to the MET.","Yeah, uh, uh, ok, there's this great rare bookstore on Madison    Avenue.",neutral,neutral,neutral,neutral,neutral,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",You should take a walk down fifth to the Saint Patrick's Cathedral and there    there's this great little pastry shop that she'd love.,"Geez, sounds like you should be going on this date!",But I'm not! . You know what if you're in the mood for    Thai food...,joy,surprise,neutral,positive,positive,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",But I'm not! . You know what if you're in the mood for    Thai food...,"Whoa, whoa, whoa! Slow down, you go",Ok.,neutral,surprise,neutral,neutral,positive,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",Hey!,"Hey, so did everything go all right with the annulment?","Oh, yeah, no problems. It s all taken care of.",joy,neutral,neutral,positive,neutral,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]","Oh, yeah, no problems. It s all taken care of.","Ross, thank you. Hey, do you guys wanna go see a movie?","Oh yeah, why not?",neutral,neutral,neutral,neutral,neutral,neutral
Ross,Phoebe,"[0.722, 0.489, 0.6, 0.533, 0.356]","Okay.  You uh, you wanna hear something weird?",Always.,I didn t get the annulment.,joy,neutral,sadness,positive,neutral,negative
Ross,Phoebe,"[0.722, 0.489, 0.6, 0.533, 0.356]",I didn t get the annulment.,What?!,We re still married! Don t tell Rachel. See you later.,sadness,surprise,joy,negative,positive,positive
Ross,Chloe,"[0.722, 0.489, 0.6, 0.533, 0.356]","Exactly. So you didn t, didn t mention anything to Issac right?","Oh, well I tell Issac everything.","You tell, of course you do. Issac. Issac. Hey, Issac. Issac, hi! Y'know we haven t actually met...",fear,neutral,neutral,negative,neutral,neutral
Ross,Issac,"[0.722, 0.489, 0.6, 0.533, 0.356]","You tell, of course you do. Issac. Issac. Hey, Issac. Issac, hi! Y'know we haven t actually met...",You dog!,"Yes, I suppose I am a dog. But Issac, see I-I happen to have a girlfriend.",neutral,joy,neutral,neutral,positive,neutral
Ross,Issac,"[0.722, 0.489, 0.6, 0.533, 0.356]","Yes, I suppose I am a dog. But Issac, see I-I happen to have a girlfriend.","Oh right, that Rachel chick from the coffee place.","Yeah, that s the one. Listen, I don t want to hurt her.",neutral,neutral,neutral,neutral,neutral,neutral
Ross,Issac,"[0.722, 0.489, 0.6, 0.533, 0.356]","Yeah, that s the one. Listen, I don t want to hurt her.","Oh, hey, man I know, doesn t matter how much we love  em, monogamy is too cruel a rule.","Yeah. Listen, can you keep this information to yourself?",neutral,neutral,neutral,neutral,neutral,neutral
Ross,Issac,"[0.722, 0.489, 0.6, 0.533, 0.356]","Yeah. Listen, can you keep this information to yourself?","Aw, no problem dude. Y'know we got to look out for each other. We re the same, you and me.","Actually, no, we re not.",neutral,neutral,joy,neutral,neutral,positive
Ross,Issac,"[0.722, 0.489, 0.6, 0.533, 0.356]","Actually, no, we re not.","Yeah, we are.","No, we re not.",joy,neutral,neutral,positive,neutral,neutral
Ross,Issac,"[0.722, 0.489, 0.6, 0.533, 0.356]","No, we re not.","Yeah, we are.","No, we re not!!",neutral,neutral,anger,neutral,neutral,negative
Ross,Issac,"[0.722, 0.489, 0.6, 0.533, 0.356]","No, we re not!!","Okay, we re not.",Right.,anger,neutral,neutral,negative,neutral,neutral
Ross,Issac,"[0.722, 0.489, 0.6, 0.533, 0.356]",Right.,"But, we are.",Fine. I just need to know that you re not gonna tell your sister.,neutral,neutral,neutral,neutral,neutral,neutral
Ross,Emily,"[0.722, 0.489, 0.6, 0.533, 0.356]",Emily!,Oh my God! What are you doing here?,"I just, I had to see you one more time before you took-off.",joy,surprise,joy,positive,positive,positive
Ross,Emily,"[0.722, 0.489, 0.6, 0.533, 0.356]","I just, I had to see you one more time before you took-off.",You are so sweet.,"That s, that s, that s a big candy bar. (She s holding one of those huge",joy,joy,sadness,positive,positive,negative
Ross,Emily,"[0.722, 0.489, 0.6, 0.533, 0.356]","I-I-I ah, I-I think I love you.",Oh.  Thank you.,That s no problem.,joy,neutral,neutral,positive,neutral,neutral
Ross,Monica,"[0.722, 0.489, 0.6, 0.533, 0.356]",Yeah?,Look at this.,"Oh, it looks like mom and dad s house.",neutral,neutral,neutral,neutral,neutral,neutral
Ross,Mr. Geller,"[0.722, 0.489, 0.6, 0.533, 0.356]","See, this is exactly the kind of thing that makes her think you guys love me more than you love her.","Oh my God, does she really thinks that?","Well, can you blame her?",anger,surprise,sadness,negative,positive,negative
Ross,Mr. Geller,"[0.722, 0.489, 0.6, 0.533, 0.356]","Well, can you blame her?","Well I don t know, I-I suppose we may have favored you unconsciously, you were a medical marvel! The doctor said your mother could","Dad, dad I don t want to hear about it.",sadness,joy,sadness,negative,positive,negative
Ross,Mr. Geller,"[0.722, 0.489, 0.6, 0.533, 0.356]","Dad, dad I don t want to hear about it.",Really?,"Well, not right now.",sadness,surprise,neutral,negative,positive,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",Can I ask you something? Have you ever had a guy have a crush on you?,Is that why you wanted to tie my tie?,There s this kid in my class who said he s in love with me.,neutral,surprise,sadness,neutral,positive,negative
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",I do-I do,Really?,Yeah!,joy,surprise,joy,positive,positive,positive
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",Am I giving out some kind of sexy professor vibe?,Not right now.,It-it The point is my natural charisma has made him fail his midterm.,anger,neutral,sadness,negative,neutral,negative
Ross,Carol,"[0.722, 0.489, 0.6, 0.533, 0.356]","Y know, if, if this is too weird for you, we can still back out at",I got it!,Okay.,neutral,joy,neutral,neutral,positive,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]","Guess who's here. It's the toughest guy in toy land, Ben.  'A real American hero. I'm",G.I. Joe,"Look Ben, it's a toy that protects U.S. oil interests overseas!",neutral,neutral,joy,neutral,neutral,positive
Ross,Girl,"[0.722, 0.489, 0.6, 0.533, 0.356]","Hi there. How many, how many ah, did you sell?",I m not gonna tell you! You re the bad man who broke Sarah s leg.,"Hey now! That was an accident, okay.",neutral,anger,anger,neutral,negative,negative
Ross,Girl,"[0.722, 0.489, 0.6, 0.533, 0.356]","Hey now! That was an accident, okay.",You re a big scrud.,What s a scrud?,anger,anger,neutral,negative,negative,neutral
Ross,Girl,"[0.722, 0.489, 0.6, 0.533, 0.356]",What s a scrud?,"Why don t you look in the mirror, scrud.",I don t have too. I can just look at you.,neutral,anger,joy,neutral,negative,positive
Ross,Leader,"[0.722, 0.489, 0.6, 0.533, 0.356]",I don t have too. I can just look at you.,"All right girls, and man. Let s see your final tallies.  Ohhhh, Debbie,  321 boxes of cookies,  Very nice.",Not nice enough.,joy,joy,anger,positive,positive,negative
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",Next on Ross... Uh-oh.,What uh-oh?,"Uh-oh, uh-oh, the laundry's done.",neutral,joy,fear,neutral,positive,negative
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]","Uh-oh the laundry's done, uh-oh, uh-oh.","Ross, what's the matter?","Nothing, nothing. Lee-lo, the laundry's done.",neutral,anger,neutral,neutral,negative,neutral
Ross,All,"[0.722, 0.489, 0.6, 0.533, 0.356]","Disneyland, 1989, 'It's a Small World After All.'",No way!,The ride broke down.,neutral,surprise,neutral,neutral,positive,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",What happened?!!,"Well, I don t know!!",We fell asleep! That is all.,surprise,surprise,neutral,positive,positive,neutral
Ross,Joey,"[0.722, 0.489, 0.6, 0.533, 0.356]",We fell asleep! That is all.,"Yeah. Yep. Yeah. All right, well uh, I d better go.",I think that would be best.,neutral,neutral,neutral,neutral,neutral,neutral
