Speaker_1,Speaker_2,Personality,Utterance_1,Utterance_2,Utterance_3,Emotion_1,Emotion_2,Emotion_3,Sentiment_1,Sentiment_2,Sentiment_3
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",Clear the tracks for the boobie payback express. Next stop: Rachel Green.,Joey!! What the hell were you doing?!,Sorry. Wrong boobies.,neutral,disgust,sadness,neutral,negative,negative
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Man. Can you believe he's only had sex with one woman?,"I think it's great. Y'know, it's sweet, it's romantic...",Really?,surprise,joy,surprise,positive,positive,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","Yeah! And also, a little like a French guy.  I never noticed that before.",Hi guys!,Hey!,surprise,joy,neutral,positive,positive,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Hey, you know our phone's not working?",What?!,"I tried to call you from the coffee shop, and there was no answer.",surprise,surprise,neutral,positive,positive,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Hey! Any good mail?,"Yes, you got something from the Screen Actor s Guild.","Ooh, it s probably a residual check, hey can you open it for me, I m kinda .",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Ooh, it s probably a residual check, hey can you open it for me, I m kinda .","""Benefits lapsed.""",Hmm that s weird. I don t remember being in a move called benefits lapsed.,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Hmm that s weird. I don t remember being in a move called benefits lapsed.,"Okay, it s not a check. They re saying your health insurance expired because, you didn t work enough last year.",Let me see that!,neutral,neutral,surprise,neutral,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Let me see that!,All right.,"Oh, I can t believe this!",surprise,neutral,surprise,positive,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Now I gotta be careful?,"I m sorry man, there s never a good time to  stop catching on fire.","All right well, I guess I gotta go get a job. I m gonna go see my agent.",anger,sadness,sadness,negative,negative,negative
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","All right well, I guess I gotta go get a job. I m gonna go see my agent.","Okay, make sure you look both ways before you cross the street.",look both ways before you cross the street.,sadness,neutral,joy,negative,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","I m telling you man, I saw it.","Yeah, well, you re wrong! Okay, you re wrong.","I m not wrong! I wish I was. I m sorry. Bet that barium enema doesn t sound so bad now, huh?",neutral,anger,sadness,neutral,negative,negative
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]","No just, nobody press on my stomach.",You can keep those pants by the way.,Whoa hey wh-wh-what do you got there? What is that? Pie?,neutral,neutral,surprise,neutral,neutral,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",Whoa hey wh-wh-what do you got there? What is that? Pie?,"Yeah, you want some?","Ah, just cut me a little sliver.",surprise,neutral,joy,positive,neutral,positive
Joey,The Casting Director,"[0.574, 0.614, 0.297, 0.545, 0.455]",Ross!,"Okay, Raymond, Joey you're up.",Hi!,anger,neutral,joy,negative,neutral,positive
Joey,The Casting Director,"[0.574, 0.614, 0.297, 0.545, 0.455]",Hi!,"Okay, uh well, let's try one. Whenever you guys are ready.",Uh-oh.,joy,neutral,fear,positive,neutral,negative
Joey,The Casting Director,"[0.574, 0.614, 0.297, 0.545, 0.455]",Uh-oh.,Is there a problem?,"Well this is noodle soup and uh, I've been working with tomato.",fear,neutral,neutral,negative,neutral,neutral
Joey,The Casting Director,"[0.574, 0.614, 0.297, 0.545, 0.455]","Hmm, noodle soup.","Y'know, that's-that's fine, but the line is, ""Hmm, soup.""","Oh, what did I say?",neutral,neutral,surprise,neutral,neutral,positive
Joey,The Casting Director,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh, what did I say?","Hmm, noodle soup.",How's that different?  Oh! Yeah!,surprise,neutral,surprise,positive,neutral,positive
Joey,The Casting Director,"[0.574, 0.614, 0.297, 0.545, 0.455]",How's that different?  Oh! Yeah!,"All right, let's try one.","Hmm, noodle soup.",surprise,neutral,neutral,positive,neutral,neutral
Joey,The Casting Director,"[0.574, 0.614, 0.297, 0.545, 0.455]","Hmm, noodle soup.",Okay. Let's do it again.,Okay.,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Stage Director,"[0.574, 0.614, 0.297, 0.545, 0.455]",How ya doin'? Welcome. Good to see ya!,This will be your phone.,"That's great. But uh, I'm not really expecting a lot of calls.",joy,neutral,neutral,positive,neutral,neutral
Joey,Stage Director,"[0.574, 0.614, 0.297, 0.545, 0.455]","That's great. But uh, I'm not really expecting a lot of calls.",No you answer it and take pledges.,But I'm the host!,neutral,neutral,surprise,neutral,neutral,positive
Joey,Stage Director,"[0.574, 0.614, 0.297, 0.545, 0.455]",But I'm the host!,"No, Gary Collins is the host. You'll be answering the phones.","You don't seem to understand. See, I was Dr. Drake Remoray.",surprise,neutral,neutral,positive,neutral,neutral
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]","Look now, Phoebe remember, hey, their just fulfilling their Christmas....",Destiny.,Sure.,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]",Sure.,Yes.,All right.,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]",All right.,Okay.  Yikes! That one doesn t look very fulfilled.,"Oh, that s, that s ah, one of the old ones, he s just taking it to the back.",neutral,surprise,neutral,neutral,positive,neutral
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh, that s, that s ah, one of the old ones, he s just taking it to the back.","You keep the old ones in the back, that is so ageist.",Well we have to make room for the fresh ones.,neutral,anger,neutral,neutral,negative,neutral
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]",Well we have to make room for the fresh ones.,"So, what happens to the old guys?","Well, they go into the chipper.",neutral,sadness,neutral,neutral,negative,neutral
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]","Well, they go into the chipper.","Why, do I have a feeling that s not as happy as it sounds?  No! Nooooo!!!",Hey! Hey!!,neutral,fear,surprise,neutral,negative,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",For a walk.,Oh. You mind if I join you?,"Actually, that will be long. You know, I really need to organize    my thoughts.",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Actually, that will be long. You know, I really need to organize    my thoughts.",Your thoughts? Plural?,"Allright, fine, I only have one thought! It's about the hot nanny,    I gotta see her!",neutral,surprise,joy,neutral,positive,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Allright, fine, I only have one thought! It's about the hot nanny,    I gotta see her!","I'm afraid I can't let you do that, Joe.",Now YOU'RE telling me I can't see her??,joy,neutral,anger,positive,neutral,negative
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Did Ross tell you not to let me go over    there?,"Yes, as a matter of fact he did, so I can't let you go.",Huh. Interesting. Now there are obstacles. Hot nanny and me against    the world. This is the kind of stuff great novels are made of.,neutral,neutral,anger,neutral,neutral,negative
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Huh. Interesting. Now there are obstacles. Hot nanny and me against    the world. This is the kind of stuff great novels are made of.,Great novels?,Fine ... mediocre porn,anger,surprise,neutral,negative,positive,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",What?,Ugly Naked Guy's laying kitchen tile. Eww!,"Eww! Look, I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me.",surprise,disgust,disgust,positive,negative,negative
Joey,Receptionist,"[0.574, 0.614, 0.297, 0.545, 0.455]","Hi uh, I m Joey Tribbiani and with all do respect I d like to donate some fluids.","We re actually at the end of one of our research cycles, so we re not looking for applicants right now.","Oh that s too bad. I ve kinda been saving up.  Uh, are you sure there s no studies I can participate in?",joy,neutral,sadness,positive,neutral,negative
Joey,Receptionist,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh that s too bad. I ve kinda been saving up.  Uh, are you sure there s no studies I can participate in?","Well, here s a schedule of what s coming up.",Thanks.  Well but this one starts now.,sadness,neutral,neutral,negative,neutral,neutral
Joey,Receptionist,"[0.574, 0.614, 0.297, 0.545, 0.455]",Thanks.  Well but this one starts now.,"Oh that one is available now, but only identical twins are eligible. It s a twins study.","But it s $2,000.",neutral,neutral,surprise,neutral,neutral,positive
Joey,Receptionist,"[0.574, 0.614, 0.297, 0.545, 0.455]","But it s $2,000.",Sorry.,Well how about this one? Testing the effects of Joey Tribbiani on attractive nurse receptionists.,surprise,sadness,neutral,positive,negative,neutral
Joey,Janine,"[0.574, 0.614, 0.297, 0.545, 0.455]",Really?,"Yeah, well you d be better if you just loosened your hips a little.",What do you mean?,surprise,neutral,neutral,positive,neutral,neutral
Joey,Director,"[0.574, 0.614, 0.297, 0.545, 0.455]",Uh-huh.,"Okay, you re dancing with that girl over there.",No-no-no-no-no we came together!,neutral,neutral,joy,neutral,neutral,positive
Joey,Director,"[0.574, 0.614, 0.297, 0.545, 0.455]",No-no-no-no-no we came together!,"I don t see it.  You are dancing with the tall guy over there. Tall guy, raise your hand!","No-no hey buddy, please let me dance with that girl, I really like her and I think I have a shot.",joy,neutral,sadness,positive,neutral,negative
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",Hey.,Hey.,"Look, I understand if you came by to hit me, I deserve it.",neutral,neutral,sadness,neutral,neutral,negative
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]","Look, I understand if you came by to hit me, I deserve it.","No, I don t want to hit you.",Oh what then? Kick me?,sadness,neutral,anger,negative,neutral,negative
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",Oh what then? Kick me?,No.,What do I do?,anger,neutral,surprise,negative,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Instead of...?,That's right.,Never had that dream.,surprise,neutral,neutral,positive,neutral,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",What s my little chef got for me tonight?,Your favorite!,"Ho-ho-ho,  fried stuff with cheese!",joy,joy,joy,positive,positive,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","Ho-ho-ho,  fried stuff with cheese!",Yep! And lot s of it!,Thanks sweetheart. Give me a little sugar here.  Okay.,joy,joy,joy,positive,positive,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",Thanks sweetheart. Give me a little sugar here.  Okay.,"Okay, in we go.",Here we go! Here we go! Here we go!  How you doin ?,joy,joy,joy,positive,positive,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",What?,Hello! Were we at the same table? It's like... cocktails in Appalachia.,"Come on, they're close.",surprise,anger,neutral,positive,negative,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","Come on, they're close.",Close? She's got her tongue in his ear.,"Oh, like you've never gotten a little rambunctious with Ross.",neutral,disgust,neutral,neutral,negative,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh, like you've never gotten a little rambunctious with Ross.","Joey, this is sick, it's disgusting, it's, it's not really true, is it?","Well, who's to say what's true? I mean...",neutral,disgust,neutral,neutral,negative,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","Well, who's to say what's true? I mean...","Oh my god, what were you thinking?","All right, look, I'm not proud of this, ok? Well, maybe I am a little.",neutral,disgust,neutral,neutral,negative,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","All right, look, I'm not proud of this, ok? Well, maybe I am a little.",Oh!,Ow!,neutral,surprise,surprise,neutral,positive,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",Ow!,I'm outta here.,"Wait, wait, wait. You want him, I want her. He likes you.",surprise,disgust,neutral,positive,negative,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","Wait, wait, wait. You want him, I want her. He likes you.",Really?,"Yeah. I'm thinking, if we put our heads together, between the two of us, we can break them up.",neutral,surprise,neutral,neutral,positive,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Oh! Ohh! Oh!!,"Joey, can I talk to you for a second?",Oohh!! Ohh! Oh-oh-oh! Oh-oh!!,surprise,neutral,surprise,positive,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",oooooooooooooohhhhhhhhhhh,Yes. Yes.,You?!  And-and you?!,surprise,neutral,surprise,positive,neutral,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",You?!  And-and you?!,"Yes, but you cannot tell anyone! No one knows!",How?! When?!,surprise,joy,surprise,positive,positive,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",How?! When?!,It happened in London.,IN LONDON!!!,surprise,neutral,surprise,positive,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",IN LONDON!!!,The reason we didn't tell anyone was because we didn't want to make a big deal out of it.,But it is a big deal!! I have to tell someone!,surprise,neutral,surprise,positive,neutral,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","All right! Man, this is unbelievable! I mean, it's","I know, it's great!","Aww, I don't want to see that!",surprise,joy,disgust,positive,positive,negative
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Uh, uh, we'll flip for it. Ducks or clowns.","Oh, we're gonna flip for the baby?",You got a better idea?,neutral,surprise,neutral,neutral,positive,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",You got a better idea?,"All right, call it in the air.",Heads.,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Heads.,Heads it is.,Yes! Whew!,neutral,neutral,joy,neutral,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Yes! Whew!,We have to assign heads to something.,"Right. Ok, ok, uh, ducks is heads, because ducks have heads.",joy,neutral,neutral,positive,neutral,neutral
Joey,Student,"[0.574, 0.614, 0.297, 0.545, 0.455]","Great soap opera acting tonight everybody, class dismissed.","Hey, Mr. Trib.",Hey-hey.,joy,neutral,joy,positive,neutral,positive
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]",He obviously lost his mind.,So are you actually gonna see her again?,Phoebe! Don't put ideas in his head!,anger,neutral,anger,negative,neutral,negative
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh, I ve been there. Yeah, I am gonna go drive my Porsche.","Joey, you know you don t actually have one.",Come on! What are you doing?! I m in character! Would you talk to her!,neutral,neutral,sadness,neutral,neutral,negative
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",Yeah?,Did you eat all the neighbor candy?!,"Uh well yeah, that was the plan, but by the time I got to it there was only a couple of pieces left!",neutral,anger,anger,neutral,negative,negative
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",Hey!,Please tell me you got the message!,What message?,joy,fear,neutral,positive,negative,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",What message?,"The actor playing Mac couldn t do it, they needed to see you at 2 o clock.",What?! It s 6 o clock!,neutral,neutral,surprise,neutral,neutral,positive
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",...Does the knuckle-cracking bother everybody?,"Well, I-I could live without it.","Well, is it, like, a little annoying, or is it like when Phoebe chews her hair?",anger,neutral,neutral,negative,neutral,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]","Well, is it, like, a little annoying, or is it like when Phoebe chews her hair?","Oh, now, don't listen to him, Pheebs, I think it's endearing.","Oh,  ""you do, do you""?",neutral,neutral,anger,neutral,neutral,negative
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",Awww! Mel Torme died.,"Joey, that paper s like a year old!",Aw! Does that mean the,sadness,neutral,sadness,negative,neutral,negative
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",Aw! Does that mean the,Hey.,Hey.,sadness,neutral,neutral,negative,neutral,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]","So uh, hey, that uh, that wedding ring, huh? Man, that s nice!","Yeah, right!","I was uh, I was thinking I might want to pick one of those babies up for myself, I might want to get one of those",joy,joy,neutral,positive,positive,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]","Obviously! So, how do we decide?","Well now let s-let s look at this objectively, I think I should date her",Uh-huh. Uh-huh.,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",Uh-huh. Uh-huh.,"That s interesting, but check this out. I date her",Yeah-yeah I like that but just to go in another direction,neutral,joy,neutral,neutral,positive,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",Yeah-yeah I like that but just to go in another direction,"Okay, okay. This can go on for a while.",Yeah well we should order some food then.,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",Yeah well we should order some food then.,"No Joey! Look why don t, why don t we just let her decide? Okay? Hey-hey, we ll",That sounds fair.,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",That sounds fair.,Maybe I ll take her to that new French restaurant down the street,Ah yeah wait a second now!,neutral,neutral,anger,neutral,neutral,negative
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",I don t have the money to take her to a fancy place like that.,"Well sorry, that s what I do on dates.","All right, well I guess I ll just have to do what I do on dates.",anger,neutral,neutral,negative,neutral,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]","All right, well I guess I ll just have to do what I do on dates.",So let s decide on the spending limit,"Yeah. Uh,  a slice  six dollars?",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]","Yeah. Uh,  a slice  six dollars?",I was thinking more like a hundred.,Okay. Can I borrow 94 dollars?,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh, no thanks, I got it.  No I don t!",Whoa! Are you okay?,"Whew! Stood up to fast, got a little head rush.",neutral,surprise,surprise,neutral,positive,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","Whew! Stood up to fast, got a little head rush.",It s the heat.  And-and the humidity.,"That s a uh, that s a tough combination.",surprise,neutral,neutral,positive,neutral,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","That s a uh, that s a tough combination.",Do you wanna come in for some lemonade?,Like you wouldn t believe.  Wow! This is a great place.,neutral,neutral,surprise,neutral,neutral,positive
Joey,Gunther,"[0.574, 0.614, 0.297, 0.545, 0.455]","Hey Gunther, these yours?","Yeah, that s what I drive. I make four bucks an hour, I saved up for 350 years!",Na-uh!  Hey did anybody lose their keys?,neutral,disgust,neutral,neutral,negative,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",Na-uh!  Hey did anybody lose their keys?,"Joey, why don t you put them in the lost and found?",There s a lost and found?  My shoe!,neutral,neutral,surprise,neutral,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",There s a lost and found?  My shoe!,You left a shoe here?!,"Well, I didn t realize until I got home.",surprise,surprise,neutral,positive,positive,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",I m gonna go find that guy s car and leave a note on the windshield.,"Oh good, when he comes back for his keys, I ll be sure to give him your shoe.",Great! Thanks.,neutral,neutral,joy,neutral,neutral,positive
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",Hey! Did Chandler show up yet?,"Yeah, we got him back. Everything s fine.",Damnit!,fear,neutral,anger,negative,neutral,negative
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",You spent a hundred dollars. That s the limit. You re screwed!,"Uh actually, I sent the flowers before the actual date. So technically,",Oh-oh! So that s the way it s gonna be huh? Yeah I can break the rules too y know!,joy,anger,anger,positive,negative,negative
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",Oh-oh! So that s the way it s gonna be huh? Yeah I can break the rules too y know!,Oh yeah? What are you gonna do?,I don t know.,anger,anger,neutral,negative,negative,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",I don t know.,Why am I not surprised?,Y know what Ross? I m not gonna let you get away with this!,neutral,disgust,anger,neutral,negative,negative
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",Y know what Ross? I m not gonna let you get away with this!,I don t think you have much choice.,Well we ll see!,anger,neutral,anger,negative,neutral,negative
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",Well we ll see!,Bye-bye!,Yeah bye-bye!  Hey! So just a light layer?,anger,neutral,neutral,negative,neutral,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]","No, I m picking you up for our date. These are for you.","Ohh, Lilies. Joey, they re my favorite. Thank you.","And, a brownie!",neutral,joy,joy,neutral,positive,positive
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh, a subscription to","Yeah, actually that s my roommate s.",I would like to meet him. He sounds like a stand up guy.,surprise,neutral,neutral,positive,neutral,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",I would like to meet him. He sounds like a stand up guy.,"Ah yes, but he s very protective of me so you d better watch yourself.","Ah  Hey, so this roommate of yours is he good looking?",neutral,neutral,joy,neutral,neutral,positive
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]","Ah  Hey, so this roommate of yours is he good looking?",Hm-mmm,"Oh yeah, it must be tough to keep your hands of him, huh?",joy,neutral,neutral,positive,neutral,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]","Oh yeah, it must be tough to keep your hands of him, huh?","Yeah, but I m pretty sure he s gay.","No-no-no-no, he s not! No! Why are you trying to ruin the game? Come on!",neutral,neutral,anger,neutral,neutral,negative
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",So are you gonna tell him?,Why would I tell him?,"How about 'cause if you don't, his mother might.",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","How about 'cause if you don't, his mother might.",What are you guys doing here?,Uhhhh.... he's not even wearing a jockstrap!,neutral,anger,surprise,neutral,negative,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Will you pick one, just pick one! Here, how about that one?",That's patio furniture!,"So what, like people are gonna come in and think, ""Uh-oh, I'm outside again?"" Of course!",anger,surprise,neutral,negative,positive,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","So what, like people are gonna come in and think, ""Uh-oh, I'm outside again?"" Of course!",What about the birds?,"I don't know, birds just don't say, ""Hello, sit here, eat something.""",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","I don't know, birds just don't say, ""Hello, sit here, eat something.""",You pick one.,"All right, how about the ladybugs?",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","All right, how about the ladybugs?","Oh, so, forget about the birds, but big red insects suggest fine dining!","Fine, you want to get the birds, get the birds!",neutral,anger,anger,neutral,negative,negative
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","Yeah, tell that to my Uncle Lenny.",Why? What happened to him?,"Nothing, he s just really believes in that.",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",Hey!,Hey!,You guys got anything to eat? I just went down to Johnos for some chicken and it was closed!,neutral,neutral,surprise,neutral,neutral,positive
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]",You guys got anything to eat? I just went down to Johnos for some chicken and it was closed!,"Oh, I took Larry there to eat but it was all violated. So we shut it down!","Pheebs, if this guy keeps closing down all of our favorite places, where are we gonna eat?!",surprise,disgust,anger,positive,negative,negative
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]","Pheebs, if this guy keeps closing down all of our favorite places, where are we gonna eat?!","I don't know, clean places?","Mm, yum!",anger,neutral,neutral,negative,neutral,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",Note the painterly lines    and subtle impasto on this canvas. Monet painted quickly and usually outdoors    as his elusive subject was light itself.,"Now, do you have any idea what you just said?","No, no, my mouth    says the words, my brain is thinking monster trucks!",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]","Ah! I'm an actor! I can memorize anything! Last week on ""Days""    I had to say ""Frontal temporal zygomatic craniotomy"".",Wow. What does,No idea!,joy,surprise,surprise,positive,positive,positive
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]","But the guy I said it to dies in the next scene so I    guess it means ""you're gonna get eaten by a bear"".",Ok! So let's move on to the Renaissance?,"Ok, Caravaggio uses chiaroscuro here to highlight the anguish    of the central figure. Touch it, it's really bumpy! .",neutral,neutral,neutral,neutral,neutral,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]","Ok, Caravaggio uses chiaroscuro here to highlight the anguish    of the central figure. Touch it, it's really bumpy! .","Nah ah! Nah ah!  No no no! No ad-libbing    and dude, you can't",Come on! you...,neutral,anger,neutral,neutral,negative,neutral
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]","But hey, thanks for teachin' us Cross-Eyed Mary. You guys, we gotta play that at our regular game.","Alright, here's my $7.50.  But I think you should know that this money is cursed.",What?,neutral,neutral,surprise,neutral,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",These little women. Wow!,"Your liking it, huh?",Oh yeah! Amy just burned Jo s manuscript. I don t see how he could ever forgive her.,surprise,neutral,joy,positive,neutral,positive
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]",Am I psyched? The lead in my own TV series? I ve dreamed about this for years! Why have I not been preparing?!,"No! Joey, you re going to be great!","But I got to act with a robot Pheebs, and-and I don t know anything about technology!",joy,neutral,fear,positive,neutral,negative
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]","Ben, Ben, hey Ben. Nothing. I don't think that's his name.","Oh, look, look, he's closing his eyes.  Look, he's opening his eyes.","He doesn't do much, does he?",neutral,joy,neutral,neutral,positive,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]","Hey Rach! Hey, you mind if I read my comic books in here?",Sure! Why?,"Oh well, Chandler and Monica are over there and it's kinda hard to concentrate.",neutral,surprise,neutral,neutral,positive,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",Oh my god.,What?,I suddenly had the feeling that I was falling. But I'm not.,surprise,surprise,neutral,positive,positive,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]","No, no, no, don't! I've been waitin' for like, forever to go out with Lorraine. Just calm down.",Calm down? Calm down? You set me up with the woman that I've dumped twice in the last five months!,"Can you stop yellin'? You're makin' me nervous, and I can't go when I'm nervous.",anger,anger,anger,negative,negative,negative
