Speaker_1,Speaker_2,Personality,Utterance_1,Utterance_2,Utterance_3,Emotion_1,Emotion_2,Emotion_3,Sentiment_1,Sentiment_2,Sentiment_3
Chandler,Rachel,"[0.648, 0.375, 0.386, 0.58, 0.477]","No, no, the actual cartoon character. Of course the balloon. It's all over the news. Right before he reached","I can't, I gotta go.",Come on. An 80-foot inflatable dog let loose over the city. How often does that happen?,neutral,neutral,surprise,neutral,neutral,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",I'm so glad we've got adjoining rooms!,The sun is out!,Hey! Remember when I had corneas?,joy,joy,anger,positive,positive,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Hey! Remember when I had corneas?,"Ok listen, you go down to the pool and reserve the chairs, and I'll get the magazines and the lotion.",Ladies? Ross's speech is in 45 minutes.,anger,neutral,neutral,negative,neutral,neutral
Chandler,Rachel,"[0.648, 0.375, 0.386, 0.58, 0.477]",What are you doing here?,"Uh, I m just, I m just looking out your window. At-at the view. What are you guys doing?",We got some,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Rachel,"[0.648, 0.375, 0.386, 0.58, 0.477]","Well, like father, like son.",Patrick and I had such a great time last night! I mean I think this could maybe turn into something serious.,Really?! I-I thought you weren t looking for something serious? I thought you were looking for some kind of a fling.,neutral,joy,surprise,neutral,positive,positive
Chandler,Rachel,"[0.648, 0.375, 0.386, 0.58, 0.477]",Really?! I-I thought you weren t looking for something serious? I thought you were looking for some kind of a fling.,"Well, y'know, possibly.  You didn t tell him that, though? Right?","Ummmmmmmm, no.",surprise,fear,neutral,positive,negative,neutral
Chandler,All,"[0.648, 0.375, 0.386, 0.58, 0.477]","Alright, so I'm back in high school, I'm standing in the middle of the cafeteria, and I realize I am totally naked.","Oh, yeah. Had that dream.","Then I look down, and I realize there's a phone... there.",neutral,neutral,surprise,neutral,neutral,positive
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]","Then I look down, and I realize there's a phone... there.",Instead of...?,That's right.,surprise,surprise,neutral,positive,positive,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Dum! Dum-dum-dum! Dum! Dum! Dum! Dum-dum-dum!,What are you doing?,"Oh, that's",joy,neutral,neutral,positive,neutral,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Oh, that's","No, only because that's the graduation song.",Okay!  This is it!  We're gonna get married!,neutral,neutral,joy,neutral,neutral,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Okay, did you see that?! With the inappropriate and the pinching!!","Actually, I did!","Okay, so now do you believe that she's attracted to me?",disgust,surprise,neutral,negative,positive,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Okay, so now do you believe that she's attracted to me?","Ohhh, oh my God! Oh my God! She knows about us!",Are you serious?,neutral,surprise,surprise,neutral,positive,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Are you serious?,Phoebe knows and she's just trying to freak us out! That's the only explanation for it!,Okay but what about y'know my pinchable butt and my bulging biceps She knows!,surprise,anger,anger,positive,negative,negative
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",It happened in London.,IN LONDON!!!,The reason we didn't tell anyone was because we didn't want to make a big deal out of it.,neutral,surprise,neutral,neutral,positive,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",The reason we didn't tell anyone was because we didn't want to make a big deal out of it.,But it is a big deal!! I have to tell someone!,No-no-no-no-no! You can't!,neutral,surprise,fear,neutral,positive,negative
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",What're we gonna do? What're we gonna do?,"Uh, uh, we'll flip for it. Ducks or clowns.","Oh, we're gonna flip for the baby?",fear,neutral,surprise,negative,neutral,positive
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]","Oh, we're gonna flip for the baby?",You got a better idea?,"All right, call it in the air.",surprise,neutral,neutral,positive,neutral,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]","All right, call it in the air.",Heads.,Heads it is.,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",Heads it is.,Yes! Whew!,We have to assign heads to something.,neutral,joy,neutral,neutral,positive,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",We have to assign heads to something.,"Right. Ok, ok, uh, ducks is heads, because ducks have heads.",What kind of scary-ass clowns came to your birthday?,neutral,neutral,anger,neutral,neutral,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Well you did pull his hair.,He took my snack!,I m not getting into this again!,neutral,anger,anger,neutral,negative,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",I m not getting into this again!,"Okay! Oh God, y know what? It s really bad.","Well, I told you not to walk. Here.  There. Okay.",anger,sadness,anger,negative,negative,negative
Chandler,Phoebe,"[0.648, 0.375, 0.386, 0.58, 0.477]",I think that s gum.,I m pretty sure it s gun.,"Okay, listen this really hurts. Let s go.",neutral,neutral,anger,neutral,neutral,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",There s no back to this couch!,Why are you reading this? You hate this kind of stuff.,"Yeah I know, but I figured a shot y know?",surprise,surprise,neutral,positive,positive,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Maybe one of those stories would make me cry and then you wouldn t think I was y know, all dead inside.","Oh that s so sweet! Look Chandler I don t care if you can t cry, I love you.",Oh that makes me feel so warm in my hollow tin chest.,neutral,joy,neutral,neutral,positive,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Oh that makes me feel so warm in my hollow tin chest.,Stop it!,"No, I mean, come on, seriously think about it, we get married, we re up at the altar and I m like this.",neutral,joy,neutral,neutral,positive,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","No, I mean, come on, seriously think about it, we get married, we re up at the altar and I m like this.","I won t care, because I know you will be feeling it all in here.",Yeah?,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Rachel,"[0.648, 0.375, 0.386, 0.58, 0.477]","The bottom line is, smoking is cool, and you know it.","Chandler? It's Alan, he wants to speak to you.",Really?,neutral,neutral,surprise,neutral,neutral,positive
Chandler,Ross,"[0.648, 0.375, 0.386, 0.58, 0.477]",Thanks.,"Okay, Pheebs: Right hand blue. Good.","Hello? Oh, uh, Rachel, it's the",neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Rachel,"[0.648, 0.375, 0.386, 0.58, 0.477]","Hello? Oh, uh, Rachel, it's the","Oh, okay. Will you take my place?","Alright.  Yes, this is Rachel.",neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",Please tell me you got the message!,What message?,"The actor playing Mac couldn t do it, they needed to see you at 2 o clock.",fear,neutral,neutral,negative,neutral,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]","The actor playing Mac couldn t do it, they needed to see you at 2 o clock.",What?! It s 6 o clock!,"Du-du-I wrote it, I wrote it on the board!",neutral,surprise,fear,neutral,positive,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Hey, this is so unfair!","Oh, why is it unfair?",So I have a flaw!,anger,surprise,anger,negative,positive,negative
Chandler,Ross,"[0.648, 0.375, 0.386, 0.58, 0.477]","So you might say, the ring is irreplaceable?","Oh absolutely! It has been in my family for generations, and every bride who has worn it has had a long and happy life.","So you might say, it s a magic ring.",surprise,joy,joy,positive,positive,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Hey!,"Thank you soo, much.","Oh, don t thank me, thank the jerk that never showed up. Okay, I gotta get to get to work.",neutral,joy,anger,neutral,positive,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",No.,Me neither! We have to get in!,Just act like you belong.,neutral,surprise,neutral,neutral,positive,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Just act like you belong.,Oh my God! Oranges!,Shh!  Nice to see you again.,neutral,surprise,neutral,neutral,positive,neutral
Chandler,Airline Employee,"[0.648, 0.375, 0.386, 0.58, 0.477]",Shh!  Nice to see you again.,"Uh sir, may I see your tickets please?","Yes, of course.",neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Airline Employee,"[0.648, 0.375, 0.386, 0.58, 0.477]","Yes, of course.","I m sorry, would you move your thumb? I can t see the seat number.","Oh that s all right, I have it memorized. It s 1A.",neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",I do?,"Yeah!  All right, maybe you don t have to smile. Let s try something else. Let s try umm, try looking sexy.",Okay.,surprise,neutral,neutral,positive,neutral,neutral
Chandler,Phoebe,"[0.648, 0.375, 0.386, 0.58, 0.477]",Here I am.,Wash your hands!!!,How did you know?,neutral,disgust,surprise,neutral,negative,positive
Chandler,Ross,"[0.648, 0.375, 0.386, 0.58, 0.477]","In my defense, it was dark and he was a very pretty guy.","Oh Mon, I laughed so hard","Ho-ho, so hard we had to throw out your underwear again?",anger,joy,anger,negative,positive,negative
Chandler,Ross,"[0.648, 0.375, 0.386, 0.58, 0.477]","Ross, ten o'clock.",Is it? Feels like two.,"No,",neutral,sadness,neutral,neutral,negative,neutral
Chandler,Ross,"[0.648, 0.375, 0.386, 0.58, 0.477]","There's a beautiful woman at eight, nine, ten o'clock!",Oh. Hel-lo!,"She's amazing! She makes the women that I dream about look like short, fat, bald men!",joy,joy,joy,positive,positive,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","She's amazing! She makes the women that I dream about look like short, fat, bald men!","Well, go over to her! She's not with anyone.","Oh yeah, and what would my opening line be? 'Excuse me. Blarrglarrghh.'",joy,joy,fear,positive,positive,negative
Chandler,Rachel,"[0.648, 0.375, 0.386, 0.58, 0.477]","Oh yeah, and what would my opening line be? 'Excuse me. Blarrglarrghh.'","Oh, c'mon. She's a person, you can do it!","Oh please, could she",fear,joy,neutral,negative,positive,neutral
Chandler,Phoebe,"[0.648, 0.375, 0.386, 0.58, 0.477]","OK, that's enough of the view. Check this out, look at this. Sit down, sit down.",OK.,"This is great!  Helen, could you come in here for a moment?",neutral,neutral,joy,neutral,neutral,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","I am so, so, so, so sorry!",Uh-huh.,"And I will cook anything you want in here , and do anything in there!",sadness,disgust,fear,negative,negative,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","And I will cook anything you want in here , and do anything in there!","Yeah you will!  And, are you kiddin  me?!","Come on Monica, it s our Valentine s Day. Please? Please-please, please?",fear,anger,sadness,negative,negative,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Come on Monica, it s our Valentine s Day. Please? Please-please, please?",Okay.,Okay.,sadness,neutral,neutral,negative,neutral,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","We could totally be ourselves, we didn't have to play any games...",So have you called her yet?,Let her know I like her?,joy,neutral,fear,positive,neutral,negative
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]","Which, by the way, is the real San Francisco treat.  I got her machine.",Her answer machine?,"No, interestingly enough her leaf blower picked up.",neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Phoebe,"[0.648, 0.375, 0.386, 0.58, 0.477]","No, interestingly enough her leaf blower picked up.","So, uh, why didn't you say anything?","Oh, no-no-no-no. Last time I left a spontaneous message I ended up using the phrase ""Yes indeedy-o.""",neutral,neutral,disgust,neutral,neutral,negative
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",That's patio furniture!,"So what, like people are gonna come in and think, ""Uh-oh, I'm outside again?"" Of course!",What about the birds?,surprise,neutral,neutral,positive,neutral,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",What about the birds?,"I don't know, birds just don't say, ""Hello, sit here, eat something.""",You pick one.,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",You pick one.,"All right, how about the ladybugs?","Oh, so, forget about the birds, but big red insects suggest fine dining!",neutral,neutral,anger,neutral,neutral,negative
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]","Oh, so, forget about the birds, but big red insects suggest fine dining!","Fine, you want to get the birds, get the birds!","Not like that, I won't!  Kip would have liked the birds!",anger,anger,sadness,negative,negative,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",That was amazing!,Phoebe and Gary are,That was amazing.,joy,neutral,joy,positive,neutral,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",That was amazing.,We are the hottest! Huh?,"No, you're the best.",joy,joy,neutral,positive,positive,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","No, you're the best.","No, you're the best.","No, you're the best.",neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Ross,"[0.648, 0.375, 0.386, 0.58, 0.477]","Hey, no way! Come on, this is you guys, call her and work it out.","Oh come on, we just had this huge fight, all right, don t I have to wait a while?","Hey, this isn t like swimming after you eat, pick up the phone!!",sadness,sadness,anger,negative,negative,negative
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",Y'know that whole swimming thing is a myth.,"Yeah, tell that to my Uncle Lenny.",Why? What happened to him?,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Let's go!,No-no-no! We need something old!,"Ohh, great, I have condom in my wallet I've had since I was twelve.",joy,sadness,neutral,positive,negative,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Ohh, great, I have condom in my wallet I've had since I was twelve.",That'll work!,I don't think so.,neutral,joy,neutral,neutral,positive,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",I don't think so.,"Okay, now we just need something borrowed!",Here just take this.,neutral,joy,neutral,neutral,positive,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Here just take this.,That's stealing!,"No, we'll-we'll bring it back! Just put it under your dress.",neutral,sadness,neutral,neutral,negative,neutral
Chandler,Rachel,"[0.648, 0.375, 0.386, 0.58, 0.477]",Okay.,"And your horoscope says, ""On the fifth a special someone is going to give you a gift.""","Oh, well thank you in advance.",neutral,joy,joy,neutral,positive,positive
Chandler,Rachel,"[0.648, 0.375, 0.386, 0.58, 0.477]",Hey!!,Oh my God! It s Joey Tribbiani of Mac and C.H.E.E.S.E.!!!!!!!,Oh that s right. It s your first day! So are you psyched to fight fake crime with your robot sidekick?,joy,surprise,joy,positive,positive,positive
Chandler,Rachel,"[0.648, 0.375, 0.386, 0.58, 0.477]","Well, thank you for lunch.","What? Wait a minute, I didn t pay, I thought you paid!",So apparently we just don t pay for food anymore.  Do you see what I see?,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Rachel,"[0.648, 0.375, 0.386, 0.58, 0.477]",All right! I found one that fits!,"Well y know what they say, the 23",Whose is it?,joy,neutral,neutral,positive,neutral,neutral
Chandler,Phoebe,"[0.648, 0.375, 0.386, 0.58, 0.477]",Really?,"Oh absolutely. Shall we say, around seven?",Yes.,surprise,joy,neutral,positive,positive,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]","Ok, I'm makin' a break for it, I'm goin' out the window.","No, no, no, don't! I've been waitin' for like, forever to go out with Lorraine. Just calm down.",Calm down? Calm down? You set me up with the woman that I've dumped twice in the last five months!,neutral,anger,anger,neutral,negative,negative
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",Calm down? Calm down? You set me up with the woman that I've dumped twice in the last five months!,"Can you stop yellin'? You're makin' me nervous, and I can't go when I'm nervous.","I'm sorry, I'm sorry, you're right.  Come on, do it, do it, go, come on!!!",anger,anger,anger,negative,negative,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Oh! Look at that, time's up! My turn!",That was a half an hour?,It's your timer.,joy,surprise,neutral,positive,positive,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",It's your timer.,"Y'know, I don't like to brag about it, but I give the","All right, then massage me up right nice!",neutral,neutral,joy,neutral,neutral,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Ah! Ahh!! Ahh!!,"It's so good, isn't it?",It's so good I don't know what I've done to deserve it!,joy,neutral,joy,positive,neutral,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",It's so good I don't know what I've done to deserve it!,Say good-bye to sore muscles!,Good-bye muscles!!,joy,joy,joy,positive,positive,positive
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]","Okay, I guess we can lose to junior high girls some other time.",All right! Let s play Bamboozled!,Bamboozled?,neutral,joy,surprise,neutral,positive,positive
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",Hello children!,Hey! Wanna play some foosball? Please?,Okay.,joy,neutral,neutral,positive,neutral,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",Bye-bye little puppet Joey hand?,"No, the quiet down thing!",You mean this.,neutral,anger,neutral,neutral,negative,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",You mean this.,"Um-hmm! Look, I-I-I don't know how much more of this I can take! Did you know he taped over my","All right look, y'know, this maybe tough but come on, this is Ross! I survived college with him!",neutral,anger,neutral,neutral,negative,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]","All right look, y'know, this maybe tough but come on, this is Ross! I survived college with him!","All right, I guess I can hold out a little longer. Let's have a game.",Okay.,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",Much,"Look Chandler, it was instinct! Okay? I just went for it!","So you risked your life, for a sandwich!",neutral,anger,joy,neutral,negative,positive
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]","So you risked your life, for a sandwich!","I know it sounds crazy, but Chandler this is  the greatest sandwich in the world!","So you didn't uh, choose Ross before me.",joy,joy,sadness,positive,positive,negative
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]","So you didn't uh, choose Ross before me.",No! I would never do that! You-you're like my brother!,Really?!,sadness,sadness,surprise,negative,negative,positive
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",Really?!,"Yeah! In fact, to prove how much you mean to me,  here.",Thanks.,surprise,neutral,joy,positive,neutral,positive
Chandler,Ross,"[0.648, 0.375, 0.386, 0.58, 0.477]","I don t know, but Donald Trump wants his blue blazer black.",What?,Blue blazer back. He-he wants it back.,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Rachel,"[0.648, 0.375, 0.386, 0.58, 0.477]",Blue blazer back. He-he wants it back.,But you-you said black. Why would he want his blue blazer black?,"Well, you-you know what I meant.",neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Well, you-you know what I meant.","No, you messed it up. You re stupid.",So what job did you get Joe?,neutral,anger,neutral,neutral,negative,neutral
Chandler,Ross,"[0.648, 0.375, 0.386, 0.58, 0.477]",I just walked in the bathroom and saw Kathy naked! It was like torture!,"Y'know if we ever go to war and you re captured, you re in for a",It just keeps getting worse and worse!,anger,neutral,anger,negative,neutral,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Monica!,She s sleeping.,"I know, just quick-quick question, quick question. Which one was",surprise,neutral,neutral,positive,neutral,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","I know, just quick-quick question, quick question. Which one was",Deep Impact,"Sorry, I just can t sleep.",neutral,neutral,surprise,neutral,neutral,positive
Chandler,Shelley,"[0.648, 0.375, 0.386, 0.58, 0.477]",Dehydrated Japanese noodles under fluorescent lights... does it,"Question. You're not dating anybody, are you, because I met somebody who would be perfect for you.","Ah, y'see, perfect might be a problem. Had you said 'co-dependent', or 'self-destructive'...",neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Shelley,"[0.648, 0.375, 0.386, 0.58, 0.477]","Ah, y'see, perfect might be a problem. Had you said 'co-dependent', or 'self-destructive'...",Do you want a date Saturday?,Yes please.,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Shelley,"[0.648, 0.375, 0.386, 0.58, 0.477]",Yes please.,"Okay. He's cute, he's funny, he's-",He's a he?,neutral,neutral,surprise,neutral,neutral,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Yes! I've-I've never seen a roll like this in my life!,"That's right baby! Okay, what do I want now?","Okay, ah umm, ah, a 8. Ah, a 6?",joy,joy,neutral,positive,positive,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Okay, ah umm, ah, a 8. Ah, a 6?",Pick a number! That is your,8. 8!,neutral,neutral,joy,neutral,neutral,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",8. 8!,Thank you!,"If you get this one, we buy everybody here a steak dinner!",joy,joy,joy,positive,positive,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","So, are you really gonna go out with that nurse man?","Well uh, you and I are just goofing around, I thought, why not goof around with him.","Y'know, I don't know if you've ever looked up the term goofing around in the dictionary  Well, I have, and the technical definition is, two friends who care a lot about each other and have amazing sex and just wanna spend more time together.",surprise,neutral,neutral,positive,neutral,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",I am,I think you're better than you think you are.,"Really? Okay, so",neutral,neutral,surprise,neutral,neutral,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Really? Okay, so",Know when to stop.,"Y'know, I sensed that I should stop. So we're okay?",surprise,neutral,neutral,positive,neutral,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Y'know, I sensed that I should stop. So we're okay?","Yeah. All right, I'm gonna go tell Dan that it's not gonna happen.  Don't do the dance.",Right!,neutral,neutral,joy,neutral,neutral,positive
Chandler,Janice,"[0.648, 0.375, 0.386, 0.58, 0.477]",No. Not anymore.,Why are you shopping here? You don't live in this neighborhood. Were you here waiting for me?,"Yeah, huh. I'm just uh, you know I'm just picking up some things for a party.",neutral,surprise,neutral,neutral,positive,neutral
Chandler,Janice,"[0.648, 0.375, 0.386, 0.58, 0.477]","Yeah, huh. I'm just uh, you know I'm just picking up some things for a party.",Barley? What kind of party serves barley?,"Well, I'm sorry if my friends aren't as sophisticated as yours.",neutral,anger,anger,neutral,negative,negative
Chandler,Janice,"[0.648, 0.375, 0.386, 0.58, 0.477]","Well, I'm sorry if my friends aren't as sophisticated as yours.",Where is this party?,Here in Chelsea.,anger,neutral,neutral,negative,neutral,neutral
Chandler,Janice,"[0.648, 0.375, 0.386, 0.58, 0.477]",Here in Chelsea.,Who's party is it?,A woman's,neutral,anger,neutral,neutral,negative,neutral
Chandler,Janice,"[0.648, 0.375, 0.386, 0.58, 0.477]",A woman's,What woman?!,Chelsea.,neutral,anger,neutral,neutral,negative,neutral
Chandler,Dana,"[0.648, 0.375, 0.386, 0.58, 0.477]",Great story again! The yarns that you weave! Woo-hoo-hoo!,"Y know uh, actually I-I-I should get going.",Oh no-no-no! Stay! Stay! Because you-you should you-you-you should stay!,joy,anger,fear,positive,negative,negative
Chandler,Dana,"[0.648, 0.375, 0.386, 0.58, 0.477]",Oh no-no-no! Stay! Stay! Because you-you should you-you-you should stay!,"Wow. Oh, I am really flattered, but I just I don t feel that way about you.","Oh no-no-no, that s not No-no-no!",fear,surprise,anger,negative,positive,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Hi.,Hi.,"Hi, listen, I m sorry about before.",neutral,neutral,sadness,neutral,neutral,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","I mean when I was a kid I only played those games because I couldn t get girls, and now I",Stop it Chandler.  I m sorry too.,Really?,neutral,sadness,surprise,neutral,negative,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Really?,Yeah! Oh yes!,Ohh.,surprise,anger,neutral,positive,negative,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Ohh.,"Listen, we don t have to make that a guest room, we can think of something to do with the room together.",That s a great idea! We can,neutral,joy,joy,neutral,positive,positive
Chandler,Janice,"[0.648, 0.375, 0.386, 0.58, 0.477]",Why are you here?,"Well, Sid and I are trying again and we had trouble last time    because apparently we...","No no no... I mean,",surprise,sadness,neutral,positive,negative,neutral
Chandler,Janice,"[0.648, 0.375, 0.386, 0.58, 0.477]","No no no... I mean,",Oh! Someone's a little cranky today cuz they have to do it in    a cup!  Oh! They gave you the kiddy size .,What!?,neutral,anger,surprise,neutral,negative,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",What!?,This was fun! But I've got an invasive vaginal exam to get to!,"I'd love to stay, but I have eh...  got    a hot date...",surprise,joy,joy,positive,positive,positive
Chandler,Janice,"[0.648, 0.375, 0.386, 0.58, 0.477]","I'd love to stay, but I have eh...  got    a hot date...",Please... go!  Just let me know if you    need a hand!,I think it just fell off.,joy,neutral,neutral,positive,neutral,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Can you just pick one so I can watch--have a perfect, magical weekend together with you.","Okay,",Nothing! It's over! Dammit! This is regularly scheduled programming!,anger,neutral,anger,negative,neutral,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Nothing! It's over! Dammit! This is regularly scheduled programming!,Can we turn the TV off? Okay? Do we really want to spend the entire weekend like this?,"Oh, I'm sorry, am I getting in the way of all the room switching fun?",anger,disgust,anger,negative,negative,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Oh, I'm sorry, am I getting in the way of all the room switching fun?","Hey, don't blame me for wigging tonight!","Oh, who should I blame? The nice bell man who had to drag out luggage to 10 different rooms?",anger,anger,anger,negative,negative,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Oh, who should I blame? The nice bell man who had to drag out luggage to 10 different rooms?","I don't know, how about the idiot who thought he could drive from Albany to Canada on a half a tank of gas!",Do not speak ill of the dead.,anger,anger,anger,negative,negative,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",Do not speak ill of the dead.,"We're supposed to uh, be spending a romantic weekend together, it-it, what is the matter with you?","I just want to watch a little television. What is the big deal? Geez, relax mom.",anger,anger,sadness,negative,negative,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","I just want to watch a little television. What is the big deal? Geez, relax mom.",What did you say?,"I said, ""Geez, relax Monnnnn.""",sadness,anger,fear,negative,negative,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]","Yeah, it kinda makes that-that one night special.  Y know, technically we still","I m gonna go to the bathroom, maybe I ll see you there in a bit?", Kay!,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]", Kay!,Can I ask you something?,"Uhh, no.",neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]","Uhh, no.","Felicity and I, we re watching",No.,neutral,neutral,neutral,neutral,neutral,neutral
