Speaker_1,Speaker_2,Personality,Utterance_1,Utterance_2,Utterance_3,Emotion_1,Emotion_2,Emotion_3,Sentiment_1,Sentiment_2,Sentiment_3
Phoebe,The Fireman,"[0.6, 0.48, 0.31, 0.46, 0.56]","Fire alarm?  Oh! Hi, officer fireman, can-can I help you?",We found your fire alarm in the trash chute.,That s not mine.,surprise,anger,neutral,positive,negative,neutral
Phoebe,The Fireman,"[0.6, 0.48, 0.31, 0.46, 0.56]",That s not mine.,Yes it is.,How do you know?,neutral,neutral,fear,neutral,neutral,negative
Phoebe,The Fireman,"[0.6, 0.48, 0.31, 0.46, 0.56]",How do you know?,"The next time you want to dump a fire alarm in a trash chute, don t wrap it in a blanket that says, ""Property of Phoebe Buffay not Monica.""","Okay do you Okay, do you have a search warrant? Because the last time I checked this was still America!",fear,disgust,anger,negative,negative,negative
Phoebe,The Fireman,"[0.6, 0.48, 0.31, 0.46, 0.56]","Okay do you Okay, do you have a search warrant? Because the last time I checked this was still America!","Please reattach this, it s against the law to disconnect them.",Fine!  But please God.. tell me how to stop them from going off!,anger,neutral,anger,negative,neutral,negative
Phoebe,The Fireman,"[0.6, 0.48, 0.31, 0.46, 0.56]",Fine!  But please God.. tell me how to stop them from going off!,There s a reset button under the plastic cover.,There s a reset button?!,anger,neutral,surprise,negative,neutral,positive
Phoebe,Ross,"[0.6, 0.48, 0.31, 0.46, 0.56]",Radiator.,Five letters.,Rdtor.,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]","Yeah, what town are we near?","Freemont. West-Westmont, ah Westburg?",Then why are you answering? Do you at least know what route we re on?,neutral,neutral,anger,neutral,neutral,negative
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]","Okay.  We are at a rest stop on Route 27. Okay.  There is no Route 27.   Okay, either 93 or 76?","I don t know, I m sorry, I always slept in the back when we drove up here.","Hey, can you send somebody up and down 76 and check every rest stop, and, and also 93?",neutral,sadness,neutral,neutral,negative,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",But if...,"No you guys, I am not getting in a car with him, you ll have to think of something else.","Oh good, oh Joey and Chandler are back.",fear,anger,joy,negative,negative,positive
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",What do you mean?,"Well y know, some people make deals with a friend, like if neither of them are married by the time they re 40, they marry each other.",You mean a backup?,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",You mean a backup?,Exactly!,"Yeah, yeah I got that.",neutral,joy,neutral,neutral,positive,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]","Yeah, yeah I got that.",You do?,Hm-mmm,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",Hm-mmm,Who?,Yeah!,neutral,neutral,joy,neutral,neutral,positive
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",Yeah!,Are you serious?!,"Yeah, I locked him years ago!",joy,surprise,joy,positive,positive,positive
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]","Yeah, I locked him years ago!","Wh  So  If neither of you are married by the time you re 40, you re gonna marry Joey.","Yep, we shook on it. Yeah but believe me that is not how he wanted to seal the deal.",joy,surprise,neutral,positive,positive,neutral
Phoebe,Ross,"[0.6, 0.48, 0.31, 0.46, 0.56]","So, could I just move in with you for a couple days?","Umm, okay, yeah, sure. But wh-what s wrong with Monica and Chandler?",Nothing..Why?,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Ross,"[0.6, 0.48, 0.31, 0.46, 0.56]",Nothing..Why?,"Phoebe, you said it was urgent!",Oh yeah it is! I m going to the movies and it starts in like five minutes.,neutral,anger,neutral,neutral,negative,neutral
Phoebe,Ross,"[0.6, 0.48, 0.31, 0.46, 0.56]",Oh yeah it is! I m going to the movies and it starts in like five minutes.,Do you realize I have a classroom full of students?,"Oh, I m sorry. I m so rude. Does anyone want to come to the movies?",neutral,anger,neutral,neutral,negative,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",Hi!,How are ya?,Good.,joy,neutral,neutral,positive,neutral,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",Good.,"Umm Pheebs, remember when we were in the coffee house we decided that I was going to keep the uh, the cute guy s cell phone?",Yeah.,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",Yeah.,And remember how I said I was going to keep it in my purse so that if it rang I could just pick it up?,Yeah!,neutral,neutral,joy,neutral,neutral,positive
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",Yeah!,And do you remember going into my purse and stealing the phone?!,"Ooh, now you lost me.",joy,anger,fear,positive,negative,negative
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]","Ooh, now you lost me.",You stole the phone!,No I didn t!,fear,anger,anger,negative,negative,negative
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",No I didn t!,"No? So you re saying that if I called it, it wouldn t ring?","No. Umm, okay. But while you dial, let me show you the features of my new ringing handbag.  Oh, it does work!",anger,anger,fear,negative,negative,negative
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]","Well, he s very charming.","I know, he s too charming, but if you two start going out, then it s just gonna make it so much harder for me to hate him.","Well, you re just gonna have to try.",neutral,disgust,neutral,neutral,negative,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",Come on more!,Oh God!,"Yeah, you like that don t you?",anger,joy,neutral,negative,positive,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]","Yeah, you like that don t you?",Oh yeah right there!,You want it there? You take it there baby!,neutral,joy,joy,neutral,positive,positive
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",You want it there? You take it there baby!,Uh Phoebe?,"Yeah, say my name. Say it!  And now I m going to cover you back up, and umm we re never doing this again.",joy,sadness,joy,positive,negative,positive
Phoebe,Ross,"[0.6, 0.48, 0.31, 0.46, 0.56]",Hey you guys I'm gonna go out and take a walk.,"Phoebe, why is your bag moving?","Oh, it's not!",neutral,surprise,neutral,neutral,positive,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",Rach?,I ll be out in a second.,Oh.  It s just so unexpected! I I uh Boy I ll tell you it s just such an honor to be nominated for a,surprise,neutral,joy,positive,neutral,positive
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",Oh.  It s just so unexpected! I I uh Boy I ll tell you it s just such an honor to be nominated for a,"Honey, we have to go. Our reservations are at 8:00.",in Reservations at 8:00 by Neil Simon.  Thank-thank you Neil. Thank you for the words.,joy,neutral,neutral,positive,neutral,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",in Reservations at 8:00 by Neil Simon.  Thank-thank you Neil. Thank you for the words.,"Okay honey, you can finish this later we re gonna be late. We gotta go.","Please, don t play the music. Just uh one more.",neutral,neutral,joy,neutral,neutral,positive
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",Fine!,"Phoebe, what's the matter?","Nothing, I'm sorry, I'm just, I'm out of sorts.",anger,neutral,sadness,negative,neutral,negative
Phoebe,Ross,"[0.6, 0.48, 0.31, 0.46, 0.56]","All right, you know Paolo?","I'm familiar with his work, yes...","Well, he made a move on me.",neutral,neutral,anger,neutral,neutral,negative
Phoebe,Joey,"[0.6, 0.48, 0.31, 0.46, 0.56]",Hey.,"Hey. What, what are you doing here?","Well, I-I thought a lot about what you said, and um, I realilized duh, all right maybe I was a little judgmental.",neutral,surprise,sadness,neutral,positive,negative
Phoebe,Joey,"[0.6, 0.48, 0.31, 0.46, 0.56]","Yeah,  oh, but oh...","Look now, Phoebe remember, hey, their just fulfilling their Christmas....",Destiny.,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Joey,"[0.6, 0.48, 0.31, 0.46, 0.56]",Destiny.,Sure.,Yes.,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Joey,"[0.6, 0.48, 0.31, 0.46, 0.56]",Yes.,All right.,Okay.  Yikes! That one doesn t look very fulfilled.,neutral,neutral,surprise,neutral,neutral,positive
Phoebe,Joey,"[0.6, 0.48, 0.31, 0.46, 0.56]",Okay.  Yikes! That one doesn t look very fulfilled.,"Oh, that s, that s ah, one of the old ones, he s just taking it to the back.","You keep the old ones in the back, that is so ageist.",surprise,neutral,anger,positive,neutral,negative
Phoebe,Joey,"[0.6, 0.48, 0.31, 0.46, 0.56]","You keep the old ones in the back, that is so ageist.",Well we have to make room for the fresh ones.,"So, what happens to the old guys?",anger,neutral,sadness,negative,neutral,negative
Phoebe,Joey,"[0.6, 0.48, 0.31, 0.46, 0.56]","So, what happens to the old guys?","Well, they go into the chipper.","Why, do I have a feeling that s not as happy as it sounds?  No! Nooooo!!!",sadness,neutral,fear,negative,neutral,negative
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]",Get out of here you lurker!  Go on! Get!,Hey Pheebs!,Ohh! You made up!,anger,joy,surprise,negative,positive,positive
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]","Ohh, get a room.",We have one.,I know. Use it.,disgust,neutral,disgust,negative,neutral,negative
Phoebe,Phoebe Sr,"[0.6, 0.48, 0.31, 0.46, 0.56]",I m sorry.,What are you doing here?!,"I-I, came to fill your ice cube trays.",sadness,surprise,neutral,negative,positive,neutral
Phoebe,Phoebe Sr,"[0.6, 0.48, 0.31, 0.46, 0.56]","I-I, came to fill your ice cube trays.",What?!,"Umm, okay, okay, look.",neutral,surprise,neutral,neutral,positive,neutral
Phoebe,Phoebe Sr,"[0.6, 0.48, 0.31, 0.46, 0.56]","So, just tell me the truth!","All right, the man in the picture is Chuck Magioni.",My Father is Chuck Magioni?,anger,neutral,surprise,negative,neutral,positive
Phoebe,Cassie,"[0.6, 0.48, 0.31, 0.46, 0.56]","Cassie, are you finding everything okay in there?",Yeah! Thank you so much for letting me stay here.,Oh! No problem! I,neutral,neutral,joy,neutral,neutral,positive
Phoebe,Ross,"[0.6, 0.48, 0.31, 0.46, 0.56]","Okay. Hey Ooh, cool sheets!","Oh, you like it? You wanna know where I got it?",Sure!,joy,joy,joy,positive,positive,positive
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",Sure!,He got it a flea market!,"You bought your sheets at a flea market? Ross come on, you gotta loosen the purse strings a little.",joy,joy,disgust,positive,positive,negative
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]","Oh my God, they took my idea!",That was you?!,"Yeah! Okay, here you go.",surprise,surprise,joy,positive,positive,positive
Phoebe,Gunther,"[0.6, 0.48, 0.31, 0.46, 0.56]","Yeah! Okay, here you go.","Rachel, I made you a cocoa.","Oh my God, are you guys okay?",joy,neutral,surprise,positive,neutral,positive
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]","Oh, I'm sorry, oh, I just, I thought we could have them whipped and then add some peas and onions.",Why would we do that?,"Well, 'cause then they'd be like my mom used to make them, you know, before she died.",sadness,surprise,sadness,negative,positive,negative
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]","Well, not much has changed in the last five minutes.",Yes it has! I made cookies!,Oh that s all right. I m still full from your homemade potato chips.,neutral,joy,neutral,neutral,positive,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",Oh that s all right. I m still full from your homemade potato chips.,But you should eat them now because they re hot from the oven.,Okay.,neutral,joy,neutral,neutral,positive,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",Okay.,"Oh-ho! But not in here! Can t eat  em in bed, remember? No crumbies!","Okay, I ll be out in a second.",neutral,joy,neutral,neutral,positive,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",Pat Sajak?,Yep!,Alex Trebek?,neutral,joy,neutral,neutral,positive,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",Alex Trebek?,"Oh, of course!",Chuck Woolery?,neutral,joy,neutral,neutral,positive,neutral
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]","Okay, c mon guys, show us where the presents are!","Oh, the duck seems to think that Monica got me garbage! Hmm, I wonder what I could get Monica that s as good as garbage?","Hmm, how about my azzz?",neutral,anger,neutral,neutral,negative,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]","Hmm, how about my azzz?","Hey, this is hollow.",What?,neutral,neutral,surprise,neutral,neutral,positive
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",What?,"This bench, it s hollow! I can t believe I never knew that!  Oh, the presents!!!","No, don t look directly at them!",surprise,surprise,fear,positive,positive,negative
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]","No, don t look directly at them!",What?,"Alright, no, we could look at them!",fear,surprise,neutral,negative,positive,neutral
Phoebe,Ross,"[0.6, 0.48, 0.31, 0.46, 0.56]","You re, you re really, you re so good.",Thanks.,And you re so sweet.  And you re kind,sadness,sadness,neutral,negative,negative,neutral
Phoebe,Earl,"[0.6, 0.48, 0.31, 0.46, 0.56]","Oh my God! So was she! Oh, I ve got-I ve got goose bumps.",Really?,"Well, y know I m wearing layers and it s warm.",surprise,surprise,neutral,positive,positive,neutral
Phoebe,Joey,"[0.6, 0.48, 0.31, 0.46, 0.56]","Well, y know I m wearing layers and it s warm.",Yeah.,"But if no look, okay. These jerks might not care about you, but the universe does! And that says a lot!",neutral,joy,sadness,neutral,positive,negative
Phoebe,Kyle,"[0.6, 0.48, 0.31, 0.46, 0.56]",I m having a really good time!,Me too! I m sorry that guy in the subway licked your neck.,"Ohh. No that s okay, he s a friend.",joy,sadness,neutral,positive,negative,neutral
Phoebe,Kyle,"[0.6, 0.48, 0.31, 0.46, 0.56]","Ohh. No that s okay, he s a friend.","Hey uh, I don t mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?","Yeah, I  Well y know I-I mean I missed the-the semi-finals, so I d just be lost.",neutral,fear,sadness,neutral,negative,negative
Phoebe,Kyle,"[0.6, 0.48, 0.31, 0.46, 0.56]","Yeah, I  Well y know I-I mean I missed the-the semi-finals, so I d just be lost.","I know it s really lame, but I got these tickets from my boss and Oh no! No! No! My God!","Okay, don t freak out. I ll go.",sadness,surprise,neutral,negative,positive,neutral
Phoebe,Kyle,"[0.6, 0.48, 0.31, 0.46, 0.56]","Okay, don t freak out. I ll go.","No it s  Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!","Okay, I know. Hold on.  Hey Ross?",neutral,anger,neutral,neutral,negative,neutral
Phoebe,Ross,"[0.6, 0.48, 0.31, 0.46, 0.56]","Okay, I know. Hold on.  Hey Ross?",Yeah?,"Yeah, umm that s Whitney , Kyle s ex-wife out there, now do you think that you can y know divert her so that we can slip out?",neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Ross,"[0.6, 0.48, 0.31, 0.46, 0.56]","Yeah, umm that s Whitney , Kyle s ex-wife out there, now do you think that you can y know divert her so that we can slip out?",What?! No!,Well okay but I have two tickets to the ballroom dance finals.,neutral,surprise,neutral,neutral,positive,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]","What?! No, you can t, you can t leave me here with them! We re baby-sitting!","The babies are asleep, I m sure you ll be okay on your own for a while!",But you-you can t leave me with them! We-we re a team! We re playing a zone! They re gonna triple team me!,anger,neutral,anger,negative,neutral,negative
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",But you-you can t leave me with them! We-we re a team! We re playing a zone! They re gonna triple team me!,"He s got something plastic lodged in his throat, we ve got to go to the hospital.","But no, because a doctor won t be able to help him, it s just gonna y know naturally pass through his system in like seven years.",anger,fear,neutral,negative,negative,neutral
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]","But no, because a doctor won t be able to help him, it s just gonna y know naturally pass through his system in like seven years.",I think that s gum.,I m pretty sure it s gun.,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]",I m pretty sure it s gun.,"Okay, listen this really hurts. Let s go.","A real man wouldn t just run to the hospital!  No! What would, what would Krog do?",neutral,anger,anger,neutral,negative,negative
Phoebe,Ross,"[0.6, 0.48, 0.31, 0.46, 0.56]",Oh my God Ross!!,You like it?,I,surprise,joy,neutral,positive,positive,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",There he is! There he is!,Where?,Right- where we've been looking all night!,surprise,neutral,joy,positive,neutral,positive
Phoebe,Pete,"[0.6, 0.48, 0.31, 0.46, 0.56]","Wow! That s exciting, you went to Japan, made up a woman.",What?,"I m just saying, this woman, I mean she s fictitious. No?",surprise,neutral,surprise,positive,neutral,positive
Phoebe,Pete,"[0.6, 0.48, 0.31, 0.46, 0.56]","I m just saying, this woman, I mean she s fictitious. No?",Why would you say that?, Cause you re still into Monica.,surprise,neutral,neutral,positive,neutral,neutral
Phoebe,Pete,"[0.6, 0.48, 0.31, 0.46, 0.56]","So you told her there was somebody else so she would agree to work with you, so  cause you figure oh if you spent a lot of time together, maybe something might happen, and...",You re good. You re good!,"Yeah, no, I m fairly intuitive and psychic. It s a substantial gift.",neutral,joy,neutral,neutral,positive,neutral
Phoebe,Pete,"[0.6, 0.48, 0.31, 0.46, 0.56]","Yeah, no, I m fairly intuitive and psychic. It s a substantial gift.","Listen, can you promise me that you won t tell her though?","Absolutely, oh I promise. Tell her what?",neutral,fear,neutral,neutral,negative,neutral
Phoebe,Pete,"[0.6, 0.48, 0.31, 0.46, 0.56]","Absolutely, oh I promise. Tell her what?",Thanks a lot.,"No I m serious. I mean I m intuitive, but my memory sucks.",neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Ross,"[0.6, 0.48, 0.31, 0.46, 0.56]","10, 9, 8, 7... ... negative 46, negative 47, negative 48....",Thank you.,Thanks.,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",That s what you think.,"Well, I mean what about friends of your grandmother s? Wouldn t they have the recipe?","Well, y know I may have relatives in France who would know. My grandmother said she got the recipe from her grandmother, Nesele Tolouse.",neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]","Well, y know I may have relatives in France who would know. My grandmother said she got the recipe from her grandmother, Nesele Tolouse.",What was her name?,Nestley Toulouse.,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",Nestley Toulouse.,Nestl  Toll House?,"Oh, you Americans always butcher the French language.",neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",Yes!!  Oh.,I cannot believe that I just spent the last two days trying to figure out the recipe and it was in my cupboard the whole time!,I know! You see it is stuff like this which is why  you re burning in hell!!,surprise,anger,anger,positive,negative,negative
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",You're sure? You're absolutely sure?,"Well, no. But, um, I bet she probably does.",Probably?,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",Yeah?,"Look at that guy by the window, wow!","He s awfully short and I think he s talking to himself. And to be completely honest, he s not that good in bed.",neutral,surprise,neutral,neutral,positive,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]","Wait a second! This is about the fourth month of your pregnancy, right?",Yeah.,"This is completely normal, around the fourth month your hormones start going crazy.",neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]","This is completely normal, around the fourth month your hormones start going crazy.",Really?! So this has happened to you?,Oh absolutely yeah!,neutral,surprise,neutral,neutral,positive,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]","Oh and keep in mind, now, I was carrying triplets so in, y know, medical terms I was-I was thrice as randy.","Wow! This explains so much! Last weekend, I went from store to store sitting on Santa s lap.","Yeah. Yeah, I remember trying to steal a cardboard cutout of Evander Holyfield from a",neutral,joy,neutral,neutral,positive,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",Thanks Monica!,Does that smell bother you?,"What the smell from Joey s? No, I can hardly smell it over here.",joy,disgust,surprise,positive,negative,positive
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]","What the smell from Joey s? No, I can hardly smell it over here.","Well you let me know if you can, because y know I can bake a pie to cover it.","I can smell it a little, bake the pie.",surprise,neutral,joy,positive,neutral,positive
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]","I can smell it a little, bake the pie.",Okay!,Okay.,joy,joy,neutral,positive,positive,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",Okay.,"Hello?  Oh yes, one minute please.  It s for you. It s the fire inspector.",Oh!  Hello?  Yeah this is Phoebe.  Really?!,neutral,neutral,surprise,neutral,neutral,positive
Phoebe,Mrs. Geller,"[0.6, 0.48, 0.31, 0.46, 0.56]",So-so you two were married huh? What happened? You just drift apart?,Here comes the bride.,Oh my God Monica!,neutral,joy,surprise,neutral,positive,positive
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]",Where's Chandler?,Here I am.,Wash your hands!!!,neutral,neutral,disgust,neutral,neutral,negative
Phoebe,Ross,"[0.6, 0.48, 0.31, 0.46, 0.56]",Hey! Why are you all red and sweaty?,I just Bamboozled Chandler!  Which is not uh sexual thing. That was a quick shower.,Not if you were here.,surprise,neutral,neutral,positive,neutral,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",Yes!!! Oh!!,Hypothetically!,Still.,joy,anger,neutral,positive,negative,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]","Yeah, I ll do that. So who gets to be yours?","Well that s the best part. Umm,",Wh-why is that the best part?,neutral,neutral,surprise,neutral,neutral,positive
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]","Yes, thank you. You see, this is how normal people are supposed to react to drums.","Phoebe, you got Joey drums to annoy Rachel, so she wouldn't wanna live there anymore?",Maybe on some level.,neutral,surprise,neutral,neutral,positive,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]","Ha. Ha, ha.",What?,"Oh, hello, kettle? This is Monica. You're black.",joy,neutral,neutral,positive,neutral,neutral
Phoebe,Dr. Zane,"[0.6, 0.48, 0.31, 0.46, 0.56]","Embryossss? As in, ""More than one?""","Um-hmm, five actually.","Five? Okay, where am I giving birth, a hospital or a big box under the stairs?",surprise,neutral,neutral,positive,neutral,neutral
Phoebe,Dr. Zane,"[0.6, 0.48, 0.31, 0.46, 0.56]","Five? Okay, where am I giving birth, a hospital or a big box under the stairs?",We do five because that gives you a 25% chance that at least one will attach.,That s it! 25 percent? That means that s it s like 75 percent chance of no baby at all!,neutral,neutral,surprise,neutral,neutral,positive
Phoebe,Dr. Zane,"[0.6, 0.48, 0.31, 0.46, 0.56]","Whoa!! That okay, that s a","No, I m sorry.",Wow! You guys really don t know anything!,disgust,neutral,surprise,negative,neutral,positive
Phoebe,Joey,"[0.6, 0.48, 0.31, 0.46, 0.56]","Alright, here's my $7.50.  But I think you should know that this money is cursed.",What?,"Oh, I cursed it. So now bad things will happen to he who spends it.",neutral,surprise,neutral,neutral,positive,neutral
Phoebe,Julie,"[0.6, 0.48, 0.31, 0.46, 0.56]",You wanna do it right now?,Great!,"Ok, I just wanna be really sure this time. Andie McDowell's the girl from",neutral,joy,neutral,neutral,positive,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]","Ok, I just wanna be really sure this time. Andie McDowell's the girl from",No. No no no no no. That's Rodney McDowell. Andie McDowell is the guy from,"Oh, yeah. Ok, thank you.",neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Frank,"[0.6, 0.48, 0.31, 0.46, 0.56]",This is Monica.,Whoa!,And this is Rachel.,neutral,surprise,neutral,neutral,positive,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]","Well, since the fire was kinda my fault I guess  you should get to stay here.","Hey! Hey-hey, now this was no one s fault Pheebs. Okay? It was an accident.","Well no, it was my fault so you should get the nice room.",sadness,neutral,neutral,negative,neutral,neutral
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]","So Chandler, I-I'd love to come by tonight.",Really?,"Oh absolutely. Shall we say, around seven?",joy,surprise,joy,positive,positive,positive
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]","Oh absolutely. Shall we say, around seven?",Yes.,Good. I'm really looking forward to you and me having sexual intercourse.,joy,neutral,joy,positive,neutral,positive
Phoebe,The Lurker,"[0.6, 0.48, 0.31, 0.46, 0.56]",I won! I won! I finally won!,I won! That was my quarter!,Fine! Here! Take a hike toots!,surprise,anger,anger,positive,negative,negative
Phoebe,The Security Guard,"[0.6, 0.48, 0.31, 0.46, 0.56]",Sells drugs to kids.,What?!,She sells drugs to kids.,disgust,surprise,disgust,negative,positive,negative
Phoebe,The Security Guard,"[0.6, 0.48, 0.31, 0.46, 0.56]",How about we talk about this over dinner?,"Okay lady, you're out of here.","No! No, you can't arrest me! No!! I won't go back! I won't go back to that hell hole!!",neutral,disgust,anger,neutral,negative,negative
Phoebe,The Security Guard,"[0.6, 0.48, 0.31, 0.46, 0.56]","No! No, you can't arrest me! No!! I won't go back! I won't go back to that hell hole!!",I'm just taking you outside!,"Oh, okay.",anger,anger,neutral,negative,negative,neutral
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]","Hey you guys, guess what?",The British are coming?,"Ohh, you and your ways.  Since it s Christmastime. I m going to be one of those people collection donations.",neutral,neutral,joy,neutral,neutral,positive
Phoebe,Chandler,"[0.6, 0.48, 0.31, 0.46, 0.56]","Yeah, I already have my bell and later on...I get my bucket.",Ohh.,"Yeah, yeah, I m going to be out there spreading joy to the people.",joy,neutral,joy,positive,neutral,positive
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]","Okay. Would you rather live in the shirt pocket of a sweaty giant, or inside his shower drain?","Oh my God! Phoebe look, it s Ross and that girl.",No! No! Look at that!  It s a line of ants! They re working as a team!,neutral,surprise,surprise,neutral,positive,positive
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",What about Glen? He could be a Glen.,Nah... not-not special enough.,Ooh! How about Agamemnon?,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Joey,"[0.6, 0.48, 0.31, 0.46, 0.56]",Hey!,Check it out.  How much of a man am I?!,Wow! Nice! Manly and also kind of a slut.,joy,joy,joy,positive,positive,positive
Phoebe,Joey,"[0.6, 0.48, 0.31, 0.46, 0.56]",Wow! Nice! Manly and also kind of a slut.,"Y know, I m beginning to see what Jake was talking about.",Uh-huh.,joy,neutral,neutral,positive,neutral,neutral
Phoebe,Ross,"[0.6, 0.48, 0.31, 0.46, 0.56]",Always.,I didn t get the annulment.,What?!,neutral,sadness,surprise,neutral,negative,positive
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]","OK, now I'm gonna kick some ass.",Ow! Ow! Ow!,"Alright, now I will let go if you both stop.",anger,anger,neutral,negative,negative,neutral
