Speaker_1,Speaker_2,Personality,Utterance_1,Utterance_2,Utterance_3,Emotion_1,Emotion_2,Emotion_3,Sentiment_1,Sentiment_2,Sentiment_3
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",What did you just say?,You roll another hard eight and we get married here tonight.,Are you serious?!,surprise,joy,surprise,positive,positive,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",Are you serious?!,Yes! I love you! I've never loved anybody as much as I love you.,I've never loved anybody as much as I love you.,surprise,joy,joy,positive,positive,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Nobody move!  Okay, you look that way; I'll look this way!",Here it is! Here it is!,That could be a four or a five. It's your call.,anger,joy,neutral,negative,positive,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",That could be a four or a five. It's your call.,It's a four.,I think so too.,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",What?,Could tonight be the Night?,I don't know.,neutral,joy,neutral,neutral,positive,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",You don't plan these things.,"So, did you shave your legs?",Yeah.,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Hey Gunther. Hi.  I mean you re going out on a date with the noisy guy upstairs?,"Well, he s very charming.","I know, he s too charming, but if you two start going out, then it s just gonna make it so much harder for me to hate him.",surprise,neutral,disgust,positive,neutral,negative
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","I know, he s too charming, but if you two start going out, then it s just gonna make it so much harder for me to hate him.","Well, you re just gonna have to try.","Joey, where are the",disgust,neutral,neutral,negative,neutral,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",Oh wait! Stop! Stop! Stop!,Oh I m sorry! Do you need a break?,My boots in tan! Hey! Can you get a little closer so I can see the price?,joy,surprise,joy,positive,positive,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",My boots in tan! Hey! Can you get a little closer so I can see the price?,I can see it from right here. It ll cost you one husband.,"Okay, I m sorry. I think I can walk the rest of the way now. Just-just give me my boots.",joy,joy,sadness,positive,positive,negative
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Oh God!,"Yeah, you like that don t you?",Oh yeah right there!,joy,neutral,joy,positive,neutral,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Oh yeah right there!,You want it there? You take it there baby!,Uh Phoebe?,joy,joy,sadness,positive,positive,negative
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",What?! What are you doing?!,Do you know what just happened?,Yeah. We-we had sex and then we fell asleep.,surprise,anger,neutral,positive,negative,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",Yeah. We-we had sex and then we fell asleep.,No. We were in the middle of sex and,"Nooo! No, that s not true. No, best time ever! Yeah, you rocked my world!",neutral,neutral,joy,neutral,neutral,positive
Monica,Ross,"[0.713, 0.457, 0.457, 0.66, 0.511]",And Monica knows...,"Wha, heh, how could you know, I don't even know!","Carol called me to thank me for the lasagna, I asked, she told me.",neutral,surprise,neutral,neutral,positive,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Light still out?,Yeah.,Oh. Maybe they're- napping.,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",I think he's shy.,Yeah?,Yeah. I think you have to draw him out. And then- when you do- he's a preppy animal.,neutral,surprise,neutral,neutral,positive,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","Yeah, a lot. A lot, a lot!","Ohh! And I m one of them!! Wow! Oh, I just cannot believe this! I mean, Joey Tribbiani!","Well, y know it s none of my business, but aren t you married?",neutral,surprise,neutral,neutral,positive,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","Look, you and I went to different high schools...","Okay, that doesn t help me, because we went to the same high school.","You went to one where you were popular, and you got to ride off Chip s motorcycle, and wear his letterman jacket.",neutral,neutral,neutral,neutral,neutral,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",I went to one where I wore a band uniform they had to have specially made.,They had to have that specially made?!,It was a project for one of the Home Ec classes.,sadness,surprise,neutral,negative,positive,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",It was a project for one of the Home Ec classes.,"Oh my God, they told us that was for the mascot!","Back then, I thought that I would never, ever get the chance to go out with a Chip Matthews, and now he s-he s called me up and asked me out.",neutral,surprise,surprise,neutral,positive,positive
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",I never let her eat.,"Oh, you go out with him.","Oh, really?!",neutral,neutral,surprise,neutral,neutral,positive
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","Oh, really?!","Yeah. Just, if it s possible, could you leave him somewhere and go have sex with another guy?",I ll try.,surprise,neutral,neutral,positive,neutral,neutral
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]","Oh, god help us.",What?,Ugly Naked Guy's laying kitchen tile. Eww!,sadness,surprise,disgust,negative,positive,negative
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Oh, some idiot customer put a suggestion in the suggestion box.","Oh my God, they took my idea!",That was you?!,anger,surprise,surprise,negative,positive,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","What, Phoebe, did you whip the potatoes? Ross needs lumps!","Oh, I'm sorry, oh, I just, I thought we could have them whipped and then add some peas and onions.",Why would we do that?,anger,sadness,surprise,negative,negative,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Why would we do that?,"Well, 'cause then they'd be like my mom used to make them, you know, before she died.","Ok, three kinds of potatoes coming up.",surprise,sadness,neutral,positive,negative,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Okay, I'm not getting this!",I'm totally getting it!,Did you ever feel like sometimes you are just so unbelievably uncoordinated?,anger,joy,sadness,negative,positive,negative
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",The sun is out!,Hey! Remember when I had corneas?,"Ok listen, you go down to the pool and reserve the chairs, and I'll get the magazines and the lotion.",joy,anger,neutral,positive,negative,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Yes it has! I made cookies!,Oh that s all right. I m still full from your homemade potato chips.,But you should eat them now because they re hot from the oven.,joy,neutral,joy,positive,neutral,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",But you should eat them now because they re hot from the oven.,Okay.,"Oh-ho! But not in here! Can t eat  em in bed, remember? No crumbies!",joy,neutral,joy,positive,neutral,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Oh-ho! But not in here! Can t eat  em in bed, remember? No crumbies!","Okay, I ll be out in a second.",Okay!,joy,neutral,neutral,positive,neutral,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Who?  Is that your sister?,"Ugh, she","God, Ross is on a date with your sister! How weird is that?!",surprise,neutral,disgust,positive,neutral,negative
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Honey! Dinner s ready!,What s my little chef got for me tonight?,Your favorite!,joy,joy,joy,positive,positive,positive
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Your favorite!,"Ho-ho-ho,  fried stuff with cheese!",Yep! And lot s of it!,joy,joy,joy,positive,positive,positive
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Yep! And lot s of it!,Thanks sweetheart. Give me a little sugar here.  Okay.,"Okay, in we go.",joy,joy,joy,positive,positive,positive
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Oh my god.,What?,Hello! Were we at the same table? It's like... cocktails in Appalachia.,surprise,surprise,anger,positive,positive,negative
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Hello! Were we at the same table? It's like... cocktails in Appalachia.,"Come on, they're close.",Close? She's got her tongue in his ear.,anger,neutral,disgust,negative,neutral,negative
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Close? She's got her tongue in his ear.,"Oh, like you've never gotten a little rambunctious with Ross.","Joey, this is sick, it's disgusting, it's, it's not really true, is it?",disgust,neutral,disgust,negative,neutral,negative
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]","Joey, this is sick, it's disgusting, it's, it's not really true, is it?","Well, who's to say what's true? I mean...","Oh my god, what were you thinking?",disgust,neutral,disgust,negative,neutral,negative
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]","Oh my god, what were you thinking?","All right, look, I'm not proud of this, ok? Well, maybe I am a little.",Oh!,disgust,neutral,surprise,negative,neutral,positive
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Oh!,Ow!,I'm outta here.,surprise,surprise,disgust,positive,positive,negative
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",I'm outta here.,"Wait, wait, wait. You want him, I want her. He likes you.",Really?,disgust,neutral,surprise,negative,neutral,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",All right.,Dum! Dum-dum-dum! Dum! Dum! Dum! Dum-dum-dum!,What are you doing?,neutral,joy,neutral,neutral,positive,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",What are you doing?,"Oh, that's","No, only because that's the graduation song.",neutral,neutral,neutral,neutral,neutral,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","No, only because that's the graduation song.",Okay!  This is it!  We're gonna get married!,Are you sure you wanna do this?,neutral,joy,neutral,neutral,positive,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Would you ever be a surrogate for anyone?,It depends on who asked.,What if I asked?,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",What if I asked?,"Oh, Mon, sure.",Really?,neutral,neutral,surprise,neutral,neutral,positive
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Really?,Yes.  You re not asking are you?,No.,surprise,surprise,neutral,positive,positive,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",He asked you out?!,No. But I was showing him some cufflinks and I felt his pulse.,Saucy!,surprise,joy,joy,positive,positive,positive
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Saucy!,What are these?,Electrical plans for the building.,joy,neutral,neutral,positive,neutral,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Electrical plans for the building.,"Okay, okay, okay should I be scared?","I know that switch does something, okay?",neutral,fear,neutral,neutral,negative,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Actually, I did!","Okay, so now do you believe that she's attracted to me?","Ohhh, oh my God! Oh my God! She knows about us!",surprise,neutral,surprise,positive,neutral,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Ohhh, oh my God! Oh my God! She knows about us!",Are you serious?,Phoebe knows and she's just trying to freak us out! That's the only explanation for it!,surprise,surprise,anger,positive,positive,negative
Monica,Ross,"[0.713, 0.457, 0.457, 0.66, 0.511]","You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",Oh fine.,Ready?  Wrestle!,anger,neutral,joy,negative,neutral,positive
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]","Please? Please?! We just don't want to deal with telling everyone, okay? Just promise you won't tell.","All right! Man, this is unbelievable! I mean, it's","I know, it's great!",fear,surprise,joy,negative,positive,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","They can t all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.",Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?,Do you really want to pull at that thread?,joy,surprise,surprise,positive,positive,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",That kid really kicked me hard on the plane.,Well you did pull his hair.,He took my snack!,anger,neutral,anger,negative,neutral,negative
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",He took my snack!,I m not getting into this again!,"Okay! Oh God, y know what? It s really bad.",anger,anger,sadness,negative,negative,negative
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Okay! Oh God, y know what? It s really bad.","Well, I told you not to walk. Here.  There. Okay.","This doesn t mean anything, does it?",sadness,anger,fear,negative,negative,negative
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","All right, that s it, we re going to the emergency room.","What?! No, you can t, you can t leave me here with them! We re baby-sitting!","The babies are asleep, I m sure you ll be okay on your own for a while!",neutral,anger,neutral,neutral,negative,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","The babies are asleep, I m sure you ll be okay on your own for a while!",But you-you can t leave me with them! We-we re a team! We re playing a zone! They re gonna triple team me!,"He s got something plastic lodged in his throat, we ve got to go to the hospital.",neutral,anger,fear,neutral,negative,negative
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Oh that s so sweet! Look Chandler I don t care if you can t cry, I love you.",Oh that makes me feel so warm in my hollow tin chest.,Stop it!,joy,neutral,joy,positive,neutral,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",Stop it!,"No, I mean, come on, seriously think about it, we get married, we re up at the altar and I m like this.","I won t care, because I know you will be feeling it all in here.",joy,neutral,neutral,positive,neutral,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","The basket is totally empty! My God, the neighbors ate all the candy!","Well, either that or uh",Joey!!,surprise,neutral,anger,positive,neutral,negative
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Joey!!,Yeah?,Did you eat all the neighbor candy?!,anger,neutral,anger,negative,neutral,negative
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",They love my candy? Oh man!!! I ve gotta go make more!!,"Hey Mon, you might wanna make some more lasagna too, because something might ve happened to a huge chunk of it.",Ross! The neighbors ate all my candy!!,joy,neutral,joy,positive,neutral,positive
Monica,Angela,"[0.713, 0.457, 0.457, 0.66, 0.511]","I've gotta tell you, Bob is terrific.","Yeah, isn't he?","It is so great to meet a guy who is smart and funny, and has an emotional age beyond, like eight.",joy,joy,joy,positive,positive,positive
Monica,Angela,"[0.713, 0.457, 0.457, 0.66, 0.511]","It is so great to meet a guy who is smart and funny, and has an emotional age beyond, like eight.",You know what else? He's unbelievable in bed.,Wow. My brother never even told me when he lost his virginity.,joy,joy,surprise,positive,positive,positive
Monica,Steve,"[0.713, 0.457, 0.457, 0.66, 0.511]","Oh my god, little Stevie Fisher? How've you been?","Good, good, I'm a lawyer now.",You can't be a lawyer. You're eight.,surprise,neutral,surprise,positive,neutral,positive
Monica,Steve,"[0.713, 0.457, 0.457, 0.66, 0.511]",You can't be a lawyer. You're eight.,"Listen, it was nice to see you. I gotta run backstage.","Uh, wait, backstage?",surprise,joy,surprise,positive,positive,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Well, I mean what about friends of your grandmother s? Wouldn t they have the recipe?","Well, y know I may have relatives in France who would know. My grandmother said she got the recipe from her grandmother, Nesele Tolouse.",What was her name?,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",What was her name?,Nestley Toulouse.,Nestl  Toll House?,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Thank you soo, much.","Oh, don t thank me, thank the jerk that never showed up. Okay, I gotta get to get to work.",You want some help with that?,joy,anger,neutral,positive,negative,neutral
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",You want some help with that?,"Oh, no thanks, I got it.  No I don t!",Whoa! Are you okay?,neutral,neutral,surprise,neutral,neutral,positive
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Whoa! Are you okay?,"Whew! Stood up to fast, got a little head rush.",It s the heat.  And-and the humidity.,surprise,surprise,neutral,positive,positive,neutral
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",It s the heat.  And-and the humidity.,"That s a uh, that s a tough combination.",Do you wanna come in for some lemonade?,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",Do you wanna come in for some lemonade?,Like you wouldn t believe.  Wow! This is a great place.,What do you mean?,neutral,surprise,neutral,neutral,positive,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Bye.,"Did you just say Hi, Jew?","Yes. Uh, yes, I did. That was my friend, Eddie Moskowitz. Yeah, he likes it. Reaffirms his faith.",neutral,surprise,neutral,neutral,positive,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Now there you go! I wouldn t want my best guest to strain her eyes!,Thanks Monica!,Does that smell bother you?,joy,joy,disgust,positive,positive,negative
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Does that smell bother you?,"What the smell from Joey s? No, I can hardly smell it over here.","Well you let me know if you can, because y know I can bake a pie to cover it.",disgust,surprise,neutral,negative,positive,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Well you let me know if you can, because y know I can bake a pie to cover it.","I can smell it a little, bake the pie.",Okay!,neutral,joy,joy,neutral,positive,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",Okay!,Okay.,"Hello?  Oh yes, one minute please.  It s for you. It s the fire inspector.",joy,neutral,neutral,positive,neutral,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Is he crazy?! You just had Ross s baby!,"Well, I-I said yes.",What?!,surprise,fear,surprise,positive,negative,positive
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",It s  It is bigger than  mine!,I know.,You can t marry him!,surprise,neutral,sadness,positive,neutral,negative
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",You can t marry him!,Why not? I don t want to do this alone! And he s such a sweet  guy and he loves me so much.,Well do you love him?,sadness,sadness,neutral,negative,negative,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Well do you love him?,Sure.,Sure?,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Sure?,"Yeah, I mean whatever.","Honey, the question is do you really want to marry Joey?",neutral,neutral,sadness,neutral,neutral,negative
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",I wanna wear this everyday.,You look so beautiful.,I m so happy for me.,joy,joy,joy,positive,positive,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",Look at that! Look at that! They re going into the first class lounge! Do you know what they have in there?,No.,Me neither! We have to get in!,surprise,neutral,surprise,positive,neutral,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",Me neither! We have to get in!,Just act like you belong.,Oh my God! Oranges!,surprise,neutral,surprise,positive,neutral,positive
Monica,Mr. Geller,"[0.713, 0.457, 0.457, 0.66, 0.511]","Oh, that s okay, I can t wait to see everything again! All of the memories","Well, I don t know what s in the boxes down here, but I do know there are six or seven",I used to,joy,neutral,neutral,positive,neutral,neutral
Monica,Ross,"[0.713, 0.457, 0.457, 0.66, 0.511]",I used to,"Yeah, not as much as you used to love to play uncooked batter eater.","Hey, it is unreasonable to expect a child to wait for a",neutral,neutral,neutral,neutral,neutral,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Chandler, listen to me sweetie, I know you can do this. Okay? You have a beautiful smile.",I do?,"Yeah!  All right, maybe you don t have to smile. Let s try something else. Let s try umm, try looking sexy.",neutral,surprise,neutral,neutral,positive,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Yeah!  All right, maybe you don t have to smile. Let s try something else. Let s try umm, try looking sexy.",Okay.,Or not.,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","First of all um, I love you both so much and you re both so important to me","Okay, bla-bla-bla-bla!! Who is it?!","Well umm, I was thinking that maybe we could come up with a system where we trade off being maid of honor for each other.",joy,joy,neutral,positive,positive,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Well that s the best part. Umm,",Wh-why is that the best part?,Because then I don t have to!,neutral,surprise,joy,neutral,positive,positive
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Because then I don t have to!,Well of,I m really not deciding!,joy,neutral,joy,positive,neutral,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","I mean, it is so annoying.","Yes, thank you. You see, this is how normal people are supposed to react to drums.","Phoebe, you got Joey drums to annoy Rachel, so she wouldn't wanna live there anymore?",anger,neutral,surprise,negative,neutral,positive
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]","Yeah, I know. He can get really competitive.","Ha. Ha, ha.",What?,neutral,joy,neutral,neutral,positive,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",What?,"Oh, hello, kettle? This is Monica. You're black.",Please! I am not as bad as Ross.,neutral,neutral,disgust,neutral,neutral,negative
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Please! I am not as bad as Ross.,"Oh, I beg to differ. The",That was,disgust,neutral,neutral,negative,neutral,neutral
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",What are you guys doing here?,Uhhhh.... he's not even wearing a jockstrap!,...What did I ask?,anger,surprise,neutral,negative,positive,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",Uh-huh.,"And I will cook anything you want in here , and do anything in there!","Yeah you will!  And, are you kiddin  me?!",disgust,fear,anger,negative,negative,negative
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Yeah you will!  And, are you kiddin  me?!","Come on Monica, it s our Valentine s Day. Please? Please-please, please?",Okay.,anger,sadness,neutral,negative,negative,neutral
Monica,Megan,"[0.713, 0.457, 0.457, 0.66, 0.511]",Jeffrey,We met with him. Did he show you the photos of the nude wedding he did?,The best man? Wow!,neutral,neutral,surprise,neutral,neutral,positive
Monica,Megan,"[0.713, 0.457, 0.457, 0.66, 0.511]",The best man? Wow!,"I know! I almost called off my wedding. Oh, who s your band?!","Oh, my fiancee wants the Swing Kings.",surprise,joy,neutral,positive,positive,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",Phoebe and Gary are,That was amazing.,We are the hottest! Huh?,neutral,joy,joy,neutral,positive,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",We are the hottest! Huh?,"No, you're the best.","No, you're the best.",joy,neutral,neutral,positive,neutral,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","No, you're the best.","No, you're the best.",I,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",I,Hey guys!  What 'cha been doin'?,Hey Joey! Isn't that the girl that waved at you the other day?,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]","I don't know, clean places?","Mm, yum!",It's Danny.,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",It's Danny.,Don't let him in! I'm supposed to be at a regatta gala.,We'll be right there!  Can't you just say it starts later?,neutral,fear,anger,neutral,negative,negative
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",We'll be right there!  Can't you just say it starts later?,What? What kind of a regatta gala starts at night?!,The fake kind!,anger,surprise,anger,negative,positive,negative
Monica,Danny,"[0.713, 0.457, 0.457, 0.66, 0.511]",The fake kind!,"Hey, hi, I need a ladle. You got a ladle?",We have a ladle.,anger,neutral,neutral,negative,neutral,neutral
Monica,Danny,"[0.713, 0.457, 0.457, 0.66, 0.511]",We have a ladle.,"Thanks, see you at the party.","Okay, great!",neutral,neutral,joy,neutral,neutral,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",You're so efficient. I love you!,Let's go!,No-no-no! We need something old!,joy,joy,sadness,positive,positive,negative
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",No-no-no! We need something old!,"Ohh, great, I have condom in my wallet I've had since I was twelve.",That'll work!,sadness,neutral,joy,negative,neutral,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",That'll work!,I don't think so.,"Okay, now we just need something borrowed!",joy,neutral,joy,positive,neutral,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]","Okay, now we just need something borrowed!",Here just take this.,That's stealing!,joy,neutral,sadness,positive,neutral,negative
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Water rules!,"Yes, yes, it does. Okay, look, the restaurant called, they wanna know if you're gonna be showing up for work?",Nope. Going to the,joy,neutral,neutral,positive,neutral,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Nope. Going to the,"Okay Monica, what are you doing? You're gonna lose your job! This is not you!","No, it is me!",neutral,anger,joy,neutral,negative,positive
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",I'm- I'm Monana!,"Hello? Yes, she is, hold on a second, please. Monana, it's for you, the credit card people.",Helloooo? Yeah. Oh my God. Thanks.,joy,neutral,joy,positive,neutral,positive
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Helloooo? Yeah. Oh my God. Thanks.,What?,They've arrested Monica.,joy,neutral,sadness,positive,neutral,negative
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","Now, this is last minute so I want to apologize for the mess. Okay?",Oh my God! It sure didn t look this way when I lived here.,I know!,joy,surprise,surprise,positive,positive,positive
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","All right, I m gonna go steam my wedding dress okay? Who wants the responsibility of making sure nothing happens to it?",I ll do it.,Who wants it? Anybody?,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]",Who wants it? Anybody?,I said I ll do it!,"Nobody wants to do it? All right, I ll do it myself.",neutral,anger,disgust,neutral,negative,negative
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","Nobody wants to do it? All right, I ll do it myself.",Monica! I m not gonna screw it up!,"You re right, I m sorry.",disgust,anger,sadness,negative,negative,negative
Monica,Rachel,"[0.713, 0.457, 0.457, 0.66, 0.511]","Yeah, and thanks for putting my grandmother in the cab and making sure she got to the hotel safely.",Well of course that is what I m here for!,Okay. Sorry.,neutral,joy,neutral,neutral,positive,neutral
Monica,Ross,"[0.713, 0.457, 0.457, 0.66, 0.511]",Yes.,Who s Chip?,Shhh!,joy,neutral,neutral,positive,neutral,neutral
Monica,Chip,"[0.713, 0.457, 0.457, 0.66, 0.511]",Shhh!,"Good runnin  into you at the bank today, so ah, here s my number, 555-9323. Give me a call. Later.","Chip, is Chip Matthews.",neutral,neutral,neutral,neutral,neutral,neutral
Monica,Ross,"[0.713, 0.457, 0.457, 0.66, 0.511]","Chip, is Chip Matthews.",The guy who took Rachel to the prom? Why is he calling you?," Cause I ran into him at the bank, he is still soo cute.",neutral,surprise,joy,neutral,positive,positive
