Speaker_1,Speaker_2,Personality,Utterance_1,Utterance_2,Utterance_3,Emotion_1,Emotion_2,Emotion_3,Sentiment_1,Sentiment_2,Sentiment_3
Rachel,Chandler,"[0.635, 0.354, 0.521, 0.552, 0.469]","No! No-no, I love it. Thank you.","Okay, open ours next. Open ours next!",Okay.,joy,joy,neutral,positive,positive,neutral
Rachel,Chandler,"[0.635, 0.354, 0.521, 0.552, 0.469]","That s funny, yeah!",No-no-no-no! That was the joke!,"No, I know! I get it! It s funny!",joy,surprise,joy,positive,positive,positive
Rachel,Chandler,"[0.635, 0.354, 0.521, 0.552, 0.469]","No, I know! I get it! It s funny!","No, because you re not a grandmother!","No I know, because to be a grandmother you have to be married and have children and I don t have any of those things.",joy,sadness,sadness,positive,negative,negative
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh, look, wish me luck!",What for?,I'm gonna go get one of those  job things.,joy,neutral,neutral,positive,neutral,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh Monica, we are so sorry.",For what?,"Well first, for forgetting to throw you a bridal shower.",sadness,joy,sadness,negative,positive,negative
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]","Yeah, we wanted to throw you a big surprise and a great shower, and now you don t have either.",We ruined everything.,Ugh,sadness,sadness,sadness,negative,negative,negative
Rachel,Joey,"[0.635, 0.354, 0.521, 0.552, 0.469]",Surprise,Surprise,Monica.,sadness,joy,neutral,negative,positive,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","And what's the big deal, people do it all the time!",Who? Who do you know that are friends that just fool around?,"Ok, off the top of my head... Don and Janet.",surprise,surprise,neutral,positive,positive,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","Ok, off the top of my head... Don and Janet.","Who, who are they?",I know them from work.,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",I know them from work.,Both of them?,"No, one of them...",neutral,surprise,neutral,neutral,positive,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","No, one of them...",Which one?,"I don't know, what were the names I just said?",neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","I don't know, what were the names I just said?","Rachel, things can get incredibly complicated.","All right, all right, you're right",neutral,anger,sadness,neutral,negative,negative
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",Oh my God! Oh my God!!,Still crying?,Like a,sadness,surprise,neutral,negative,positive,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",Like a,"Y know, I only know of two surefire ways to shut a man up. And one of them is sex.",What s the other one?,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","Umm, I gotta go to the store; I told him that I would buy him some more tissues.","Oh, we have some",No you don t!,neutral,neutral,anger,neutral,neutral,negative
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]","Yeah, we are definitely on Route 27.","Okay.  We are at a rest stop on Route 27. Okay.  There is no Route 27.   Okay, either 93 or 76?","I don t know, I m sorry, I always slept in the back when we drove up here.",neutral,neutral,sadness,neutral,neutral,negative
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]","No! No, I am not getting in a car with Ross, we will just have to live here!",But if...,"No you guys, I am not getting in a car with him, you ll have to think of something else.",anger,fear,anger,negative,negative,negative
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",We re gonna find love!,Definitely!,"Yeah, I m pretty confident about that.",joy,joy,neutral,positive,positive,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",It would be nice to have a little guarantee though.,What do you mean?,"Well y know, some people make deals with a friend, like if neither of them are married by the time they re 40, they marry each other.",neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]","Well y know, some people make deals with a friend, like if neither of them are married by the time they re 40, they marry each other.",You mean a backup?,Exactly!,neutral,neutral,joy,neutral,neutral,positive
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",Exactly!,"Yeah, yeah I got that.",You do?,joy,neutral,neutral,positive,neutral,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",You do?,Hm-mmm,Who?,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",Who?,Yeah!,Are you serious?!,neutral,joy,surprise,neutral,positive,positive
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",Are you serious?!,"Yeah, I locked him years ago!","Wh  So  If neither of you are married by the time you re 40, you re gonna marry Joey.",surprise,joy,surprise,positive,positive,positive
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]","Wh  So  If neither of you are married by the time you re 40, you re gonna marry Joey.","Yep, we shook on it. Yeah but believe me that is not how he wanted to seal the deal.","Oh, seriously?",surprise,neutral,surprise,positive,neutral,positive
Rachel,Tag,"[0.635, 0.354, 0.521, 0.552, 0.469]","Hi Tag! Hey, so did you have fun with uh, with Joey last night?",Oh yeah! We went to the Knicks game.,Ohh that s nice.,joy,joy,joy,positive,positive,positive
Rachel,Tag,"[0.635, 0.354, 0.521, 0.552, 0.469]",Ohh that s nice.,Then we went to this bar and he hooked us up with all these women!,Wo-women? You mean like old women?,joy,joy,disgust,positive,positive,negative
Rachel,Tag,"[0.635, 0.354, 0.521, 0.552, 0.469]",Wo-women? You mean like old women?,"Well kinda old, like 30.",Oh.,disgust,neutral,neutral,negative,neutral,neutral
Rachel,Tag,"[0.635, 0.354, 0.521, 0.552, 0.469]",Oh.,"And I never used to be able to just talk to girls in bars, but I got like 20 phone numbers last night.","That s great! Wow man, so Joey must ve really taught you some stuff huh?",neutral,surprise,surprise,neutral,positive,positive
Rachel,Tag,"[0.635, 0.354, 0.521, 0.552, 0.469]","That s great! Wow man, so Joey must ve really taught you some stuff huh?",A little.,Yeah?,surprise,neutral,surprise,positive,neutral,positive
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",Forever.,"Yeah, but this can t be it, I mean.",Then how come it is?,sadness,sadness,sadness,negative,negative,negative
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","I mean, why all the sudden are you so... Oh.",What?,Could tonight be the Night?,surprise,neutral,joy,positive,neutral,positive
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",Okay. Just give us a second. Ross!,Yeah?,Give her some money.,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",Give her some money.,I really think they re out of rooms.,"They re not!! Ross, they re just saving them for the important people!! Okay?! What-what if I was the president?!",neutral,neutral,anger,neutral,neutral,negative
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",Oh gosh!,What-what?,Ow! Ow! Contraction.  Ow-ow! Ow-ow!,surprise,surprise,surprise,positive,positive,positive
Rachel,Nurse,"[0.635, 0.354, 0.521, 0.552, 0.469]",Ow! Ow! Contraction.  Ow-ow! Ow-ow!,Would you like to see a semi-private room?,"Yeah, it couldn t hurt to look.",surprise,neutral,neutral,positive,neutral,neutral
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh God, Ross, I cannot do this.","Okay, quick and painful.","Oh God... Okay. Alright. Alright. Okay. Ross, please don't hate me.",sadness,neutral,fear,negative,neutral,negative
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh God... Okay. Alright. Alright. Okay. Ross, please don't hate me.","Oh, what? What-what?",Y'know Marcel?,fear,surprise,neutral,negative,positive,neutral
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",Y'know Marcel?,...Yeah?,"Well, I kind of... I kind of lost him.",neutral,neutral,sadness,neutral,neutral,negative
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",Hi Pheebs!,Hi!,How are ya?,joy,joy,neutral,positive,positive,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",How are ya?,Good.,"Umm Pheebs, remember when we were in the coffee house we decided that I was going to keep the uh, the cute guy s cell phone?",neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]","Umm Pheebs, remember when we were in the coffee house we decided that I was going to keep the uh, the cute guy s cell phone?",Yeah.,And remember how I said I was going to keep it in my purse so that if it rang I could just pick it up?,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",And remember how I said I was going to keep it in my purse so that if it rang I could just pick it up?,Yeah!,And do you remember going into my purse and stealing the phone?!,neutral,joy,anger,neutral,positive,negative
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",And do you remember going into my purse and stealing the phone?!,"Ooh, now you lost me.",You stole the phone!,anger,fear,anger,negative,negative,negative
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",You stole the phone!,No I didn t!,"No? So you re saying that if I called it, it wouldn t ring?",anger,anger,anger,negative,negative,negative
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]","No? So you re saying that if I called it, it wouldn t ring?","No. Umm, okay. But while you dial, let me show you the features of my new ringing handbag.  Oh, it does work!",Phoebe!,anger,fear,anger,negative,negative,negative
Rachel,Tag,"[0.635, 0.354, 0.521, 0.552, 0.469]","Puzzler. A bit of a puzzle. Why don t you um, check the copy room, maybe you left the contracts in there?",How could I have left them in the copy room?,I don t know Tag! How can your genitals make phone calls? Okay? It s not a perfect world! Just go please.,neutral,neutral,anger,neutral,neutral,negative
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",I ll be out in a second.,Oh.  It s just so unexpected! I I uh Boy I ll tell you it s just such an honor to be nominated for a,"Honey, we have to go. Our reservations are at 8:00.",neutral,joy,neutral,neutral,positive,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]","Honey, we have to go. Our reservations are at 8:00.",in Reservations at 8:00 by Neil Simon.  Thank-thank you Neil. Thank you for the words.,"Okay honey, you can finish this later we re gonna be late. We gotta go.",neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",Yeah.,Oh. Maybe they're- napping.,"Oh please, they're having sex.",neutral,neutral,sadness,neutral,neutral,negative
Rachel,Monica and Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh please, they're having sex.",Shut up!,"So, whaddya think George is like?",sadness,anger,neutral,negative,negative,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","Okay, Joey Tribbiani invited me back to his apartment, now does he do this with a lot of girls?","Yeah, a lot. A lot, a lot!","Ohh! And I m one of them!! Wow! Oh, I just cannot believe this! I mean, Joey Tribbiani!",neutral,neutral,surprise,neutral,neutral,positive
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","Ohh! And I m one of them!! Wow! Oh, I just cannot believe this! I mean, Joey Tribbiani!","Well, y know it s none of my business, but aren t you married?",Yeah. Oh I just wish we could not be married for a little bit! Y know I just wish we could be like on a break!,surprise,neutral,anger,positive,neutral,negative
Rachel,Tag,"[0.635, 0.354, 0.521, 0.552, 0.469]","Now, he doesn t get in until 10, so he s no problem, but his assistant, Betty, she comes in early to eat her breakfast at her desk.",That s kinda sad.,"Yeah, well Betty is kinda sad. Which is why I believe I can lure her away with these chocolates.  Now, while I distract her,",neutral,sadness,neutral,neutral,negative,neutral
Rachel,Tag,"[0.635, 0.354, 0.521, 0.552, 0.469]","Yeah, well Betty is kinda sad. Which is why I believe I can lure her away with these chocolates.  Now, while I distract her,",Got it!,Let s roll!,neutral,joy,joy,neutral,positive,positive
Rachel,Mr. Zelner,"[0.635, 0.354, 0.521, 0.552, 0.469]",Let s roll!,"Hello Rachel, you uh, got a minute?","Yeah, sure Mr. Zelner, for you anything minute. Okay. Fine.  Abort the plan, abort the plan.",joy,neutral,neutral,positive,neutral,neutral
Rachel,Mr. Zelner,"[0.635, 0.354, 0.521, 0.552, 0.469]","Yeah, sure Mr. Zelner, for you anything minute. Okay. Fine.  Abort the plan, abort the plan.","Uh actually, I d like to speak with both of you.","Okay. Uh, well can we, can we get you anything Mr. Zelner? Maybe some chocolates?",neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","I mean why, of all people would you want to go out with Chip?!","Look, you and I went to different high schools...","Okay, that doesn t help me, because we went to the same high school.",surprise,neutral,neutral,positive,neutral,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",They had to have that specially made?!,It was a project for one of the Home Ec classes.,"Oh my God, they told us that was for the mascot!",surprise,neutral,surprise,positive,neutral,positive
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh, you go out with him.","Oh, really?!","Yeah. Just, if it s possible, could you leave him somewhere and go have sex with another guy?",neutral,surprise,neutral,neutral,positive,neutral
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]","Ross, get over it! It s not like she hates you.",Yeah but,"Ross, she s not weird, she just wants her stuff to be one of a kind.",anger,sadness,neutral,negative,negative,neutral
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]","Ross, she s not weird, she just wants her stuff to be one of a kind.",Huh. Y know what s not one of a kind? A twin!,"Ooh, Phoebe s here! Okay, let s turn out all the lights and we ll just watch the movie!",neutral,anger,joy,neutral,negative,positive
Rachel,Joey,"[0.635, 0.354, 0.521, 0.552, 0.469]",And Joey?,How do you think she's doing?,Am I the only one who doesn't think that she's hot? Ross?,neutral,neutral,surprise,neutral,neutral,positive
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",Am I the only one who doesn't think that she's hot? Ross?,"Eh, I mean, I mena she's not unattractive but hot? I ....",Thank you!,surprise,surprise,joy,positive,positive,positive
Rachel,Chandler,"[0.635, 0.354, 0.521, 0.552, 0.469]",Thank you!,Now that Rachel's gone?,So hot I cried myself to sleep last night.,joy,neutral,sadness,positive,neutral,negative
Rachel,Joshua,"[0.635, 0.354, 0.521, 0.552, 0.469]",Sit!,Hi.,"Oh my gosh, Joshua!",anger,neutral,surprise,negative,neutral,positive
Rachel,Joshua,"[0.635, 0.354, 0.521, 0.552, 0.469]",They re not true?,"No, they re-they re all true.",Oh.,fear,neutral,joy,negative,neutral,positive
Rachel,Joshua,"[0.635, 0.354, 0.521, 0.552, 0.469]",Oh.,But,"Oh! Oh, I love that but.",joy,neutral,surprise,positive,neutral,positive
Rachel,Joshua,"[0.635, 0.354, 0.521, 0.552, 0.469]",You wanna go inside and have some coffee?,Yeah.,Okay.  Every time.,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Barry,"[0.635, 0.354, 0.521, 0.552, 0.469]","I'm not crazy, right? I mean, it was never like that.","Nooo, it wasn't.","Ooh, and it's so nice having this little sink here...",surprise,neutral,joy,positive,neutral,positive
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",Why aren t you home yet?!,Is someone there?,"Oh yes, it s me! Sorry!",anger,anger,neutral,negative,negative,neutral
Rachel,Chandler,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh yes, it s me! Sorry!",What are you doing here?,"Uh, I m just, I m just looking out your window. At-at the view. What are you guys doing?",neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Chandler,"[0.635, 0.354, 0.521, 0.552, 0.469]","Uh, I m just, I m just looking out your window. At-at the view. What are you guys doing?",We got some,"Oh, he brought her back to his apartment.",neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh, he brought her back to his apartment.",Who?  Is that your sister?,"Ugh, she",neutral,surprise,neutral,neutral,positive,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","Ugh, she","God, Ross is on a date with your sister! How weird is that?!","Oh my God, look-look he s taking off her clothes!",neutral,disgust,sadness,neutral,negative,negative
Rachel,Chandler,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh my God, look-look he s taking off her clothes!",He s taking off her coat!,"Oh, this is just terrible.",sadness,disgust,disgust,negative,negative,negative
Rachel,Chandler,"[0.635, 0.354, 0.521, 0.552, 0.469]",Chandler!! You have the best taste in men!,"Well, like father, like son.",Patrick and I had such a great time last night! I mean I think this could maybe turn into something serious.,joy,neutral,joy,positive,neutral,positive
Rachel,Chandler,"[0.635, 0.354, 0.521, 0.552, 0.469]",Patrick and I had such a great time last night! I mean I think this could maybe turn into something serious.,Really?! I-I thought you weren t looking for something serious? I thought you were looking for some kind of a fling.,"Well, y'know, possibly.  You didn t tell him that, though? Right?",joy,surprise,fear,positive,positive,negative
Rachel,Chandler,"[0.635, 0.354, 0.521, 0.552, 0.469]","Well, y'know, possibly.  You didn t tell him that, though? Right?","Ummmmmmmm, no.",You told this guy that I was looking for a fling?! You don t tell the guy that!,fear,neutral,anger,negative,neutral,negative
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",It depends on who asked.,What if I asked?,"Oh, Mon, sure.",neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh, Mon, sure.",Really?,Yes.  You re not asking are you?,neutral,surprise,surprise,neutral,positive,positive
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",Yes.  You re not asking are you?,No.,Yes! Totally!,surprise,neutral,joy,positive,neutral,positive
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","You are not going to believe it! Joshua came into work today, and guess what happened?",He asked you out?!,No. But I was showing him some cufflinks and I felt his pulse.,joy,surprise,joy,positive,positive,positive
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",No. But I was showing him some cufflinks and I felt his pulse.,Saucy!,What are these?,joy,joy,neutral,positive,positive,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",What are these?,Electrical plans for the building.,"Okay, okay, okay should I be scared?",neutral,neutral,fear,neutral,neutral,negative
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",Ross.,What? What?,He s looking at me.,neutral,fear,neutral,neutral,negative,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",Yep!,Alex Trebek?,"Oh, of course!",joy,neutral,joy,positive,neutral,positive
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh, of course!",Chuck Woolery?,"Definitely! Phoebe, you will not find a single game show host, who s ass I cannot kick.",joy,neutral,joy,positive,neutral,positive
Rachel,Julie,"[0.635, 0.354, 0.521, 0.552, 0.469]","Mrs., Mrs. Gobb?","No Cobb, as in cobb salad.","Now, what exactly is in a cobb salad?",neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]","Hey, this is hollow.",What?,"This bench, it s hollow! I can t believe I never knew that!  Oh, the presents!!!",neutral,surprise,surprise,neutral,positive,positive
Rachel,Mark,"[0.635, 0.354, 0.521, 0.552, 0.469]",Yeah.  Hi Mark!,"Hi. I just talked to Joanna, and she loves you. You got it, you got the job.","Oh, I did!",surprise,joy,surprise,positive,positive,positive
Rachel,Mark,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh, I did!",Yes.,Oh my God!!,surprise,joy,surprise,positive,positive,positive
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",Hey!,Oh.,Wow! It looks like the Easter Bunny s funeral in here.,joy,neutral,surprise,positive,neutral,positive
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",Wow! It looks like the Easter Bunny s funeral in here.,"Come on, come on, we re-we re-we re lighting the candles!",Oh.,surprise,joy,neutral,positive,positive,neutral
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]","God, he's good.",If only he were a woman.,Yeah.,joy,neutral,neutral,positive,neutral,neutral
Rachel,Chandler,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh, okay. Will you take my place?","Alright.  Yes, this is Rachel.",Nooo!,neutral,neutral,surprise,neutral,neutral,positive
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh, well, thanks, but, I'm okay, really.",Green. To the green.,I've got magic beans.  Never-never mind.,joy,neutral,neutral,positive,neutral,neutral
Rachel,Chandler,"[0.635, 0.354, 0.521, 0.552, 0.469]",I've got magic beans.  Never-never mind.,"To the left, to the left- aww!",Ohhh... I'm fine.,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Kim,"[0.635, 0.354, 0.521, 0.552, 0.469]",I am so on board!,Rachel didn't you just light that?,"Yeah, I did, but y'know what? I am really, really trying to cut back, y'know?  Good luck, Rach.",joy,neutral,neutral,positive,neutral,neutral
Rachel,Kim,"[0.635, 0.354, 0.521, 0.552, 0.469]",We could be like the Patch Sisters!,"Oh y'know, we really should quit. Okay, let's quit!",Yes! Great! Give me those cigs! Give it! Give it!,joy,joy,joy,positive,positive,positive
Rachel,Kim,"[0.635, 0.354, 0.521, 0.552, 0.469]",Yes! Great! Give me those cigs! Give it! Give it!,My late husband gave me that lighter.  I'm not kidding.,Okay then!,joy,sadness,joy,positive,negative,positive
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]","""Indeed there isn't""... I should really get back to work.","Yeah, 'cause otherwise someone might get what they actually ordered.","Ohh-ho-hooohhh. The hair comes out, and the gloves come on.",joy,neutral,anger,positive,neutral,negative
Rachel,Janice,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh, I m fine.","Can I just say, I really admire what you re doing. Just raising her all alone.","Oh, I m not doing it alone. I have Ross.",neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Janice,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh, I m not doing it alone. I have Ross.","Oh, sure. Now. But what happens when he meets somebody else and gets married?","Well then he gets a divorce, it s Ross!",neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Janice,"[0.635, 0.354, 0.521, 0.552, 0.469]","Well then he gets a divorce, it s Ross!","I m telling you Rachel, listen to Janice. They all say they re gonna be there until they start their real family.",Well I That s never gonna happen with Ross.,neutral,neutral,sadness,neutral,neutral,negative
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",New people.,What happened to the Disgustingtons?,They re having their baby!,neutral,neutral,anger,neutral,neutral,negative
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",Phoebe?,Yeah?,"Look at that guy by the window, wow!",neutral,neutral,surprise,neutral,neutral,positive
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]","Look at that guy by the window, wow!","He s awfully short and I think he s talking to himself. And to be completely honest, he s not that good in bed.","Oh, what is wrong with me lately?",surprise,neutral,sadness,positive,neutral,negative
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]","Look at that guy for example, I mean normally that s not someone I would-would be attracted to, but right now, with the way I m feeling, all I want to do is rip off his sweatpants and fanny pack.","Wait a second! This is about the fourth month of your pregnancy, right?",Yeah.,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",Yeah.,"This is completely normal, around the fourth month your hormones start going crazy.",Really?! So this has happened to you?,neutral,neutral,surprise,neutral,neutral,positive
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",I know.,You can t marry him!,Why not? I don t want to do this alone! And he s such a sweet  guy and he loves me so much.,neutral,sadness,sadness,neutral,negative,negative
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",Why not? I don t want to do this alone! And he s such a sweet  guy and he loves me so much.,Well do you love him?,Sure.,sadness,neutral,neutral,negative,neutral,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",Sure.,Sure?,"Yeah, I mean whatever.",neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]","Yeah, I mean whatever.","Honey, the question is do you really want to marry Joey?","No. No, I don t. Could you be a dear and go tell him?",neutral,sadness,sadness,neutral,negative,negative
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",You look so beautiful.,I m so happy for me.,Hello?,joy,joy,neutral,positive,positive,neutral
Rachel,Joey,"[0.635, 0.354, 0.521, 0.552, 0.469]",Hello?,Hey! Did Chandler show up yet?,"Yeah, we got him back. Everything s fine.",neutral,fear,neutral,neutral,negative,neutral
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",And I loved being Fun Aunt Rachel but I ll go back to being Boring and Uncomfortable Aunt Rachel if that s what you want!,"No that s not what I want. Uh, I m glad you guys were bonding but I","Look he doesn t have any brothers or sisters, somebody s gonna have to teach him this stuff!",anger,neutral,sadness,negative,neutral,negative
Rachel,Ben,"[0.635, 0.354, 0.521, 0.552, 0.469]",And I haven t taught him anything that a normal 6-year-old doesn t know anyway!,Crap!!,I gotta go!,neutral,anger,neutral,neutral,negative,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",See I wanna have three kids,"Oh let me guess, and you wanna have them all at the same time and you wanna have them for your brother.",As I was saying  I should probably have the first of the three kids by the time I m 35 which gives me five years.,neutral,joy,neutral,neutral,positive,neutral
Rachel,Mrs. Lynch,"[0.635, 0.354, 0.521, 0.552, 0.469]","Well, they uh, they-they do more than that.",I notice that you ve been trusted with a lot of rather important responsibilities.,"Yes, Joanna really has been an incredible mentor to me.",neutral,neutral,joy,neutral,neutral,positive
Rachel,Joanna,"[0.635, 0.354, 0.521, 0.552, 0.469]","Yes, Joanna really has been an incredible mentor to me.",Oh. And Rachel has been really incredible in getting my morning bagel for me. It s amazing how she gets it right almost,"I-I-I of course, I have more responsibilities than that.",joy,joy,neutral,positive,positive,neutral
Rachel,Joanna,"[0.635, 0.354, 0.521, 0.552, 0.469]","Yes, I realize that","And Rachel shouldn t have any problem with that. The only problem might be getting a little too friendly, if you know what I mean.",I love working with designers!,neutral,neutral,joy,neutral,neutral,positive
Rachel,Mrs. Green,"[0.635, 0.354, 0.521, 0.552, 0.469]","So umm, you re gonna stay with me as long as I need you?",Of course I am!,"Oh mom, I swear I m not an idiot.",neutral,joy,neutral,neutral,positive,neutral
Rachel,Mrs. Green,"[0.635, 0.354, 0.521, 0.552, 0.469]","Oh, can I throw up in my diaper genie?","No. Sweetie, you re gonna be fine.",Wait-wait where are you going? Where are you going?,sadness,neutral,fear,negative,neutral,negative
Rachel,Mrs. Green,"[0.635, 0.354, 0.521, 0.552, 0.469]",Wait-wait where are you going? Where are you going?,I m going to the bathroom.,Okay.,fear,neutral,neutral,negative,neutral,neutral
Rachel,Phoebe,"[0.635, 0.354, 0.521, 0.552, 0.469]",Oh my God! This is it!   I really hope it s you!,I hope it s you.,Me too!,joy,neutral,joy,positive,neutral,positive
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",Me too!,"First of all um, I love you both so much and you re both so important to me","Okay, bla-bla-bla-bla!! Who is it?!",joy,joy,joy,positive,positive,positive
Rachel,Monica,"[0.635, 0.354, 0.521, 0.552, 0.469]",Well of,I m really not deciding!,Fine!,neutral,joy,anger,neutral,positive,negative
